Decision_ID,Approval_Batch_ID,Domain,Observed_L4_ID_PreApply,Source_Row_IDs,Source_L4_IDs_Before,Target_L3_ID,Expected_Title_en,Expected_Title_ko_Before,Expected_Description_ko_Before,Approved_Title_ko_After,Approved_Description_ko_After,Allowed_Changed_Fields,Expected_Before_SHA256,Editorial_Category,Terminology_Evidence,Clear_Mapping_Evidence,Approval_Status
KOC-0153,KOREAN_COPYEDIT_20260829,General,G_Others_067,SRC-G-0181,RAI4-1458,G_Others,Inadequate specification of the operational design domain,운영설계영역(ODD) 명세 미흡,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정이 애플리케이션의 운영 환경을 기술하는 운영 설계 영역(ODD)이 부적절하게 명세되어 학습된 기능의 시험과 분포 외 입력 탐지 등 필수 기능이 제한되는 리스크.,운영설계영역(ODD) 명세 미흡,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 애플리케이션의 운영 환경을 기술하는 운영 설계 영역(ODD)이 부적절하게 명세되어 학습된 기능의 시험과 분포 외 입력 탐지 등 필수 기능이 제한되는 리스크.,L4_Description_ko,77bb71770e8ffc8d8b9a7e55020dfe6481c94b28ead9df1251f51537bc72742c,GRAMMAR_AND_ORTHOGRAPHY,L3_MASTER|KOREAN_ORTHOGRAPHY_AND_SPACING_QA,NO,APPROVED_LANGUAGE_QA_20260829
KOC-0154,KOREAN_COPYEDIT_20260829,General,G_Others_068,SRC-G-0142,RAI4-0171,G_Others,Inadequate understanding and consent in AI interactions,AI 상호작용에서의 이해·동의 부족,"사용자와 공동체가 시스템이 조언·결정·시뮬레이션·행동 중 무엇을하는지, 데이터가 어떻게 사용되는지, 행동에 어떤 영향이 가해지는지 이해하지 못한 채, 그리고 의미 있는 동의 절차나 공정한 이익 공유 없이 AI 시스템과 상호 작용하거나 데이터·문화·지식을 제공하게 되어, 당사자가 수용한 적 없는 조건으로 이용이 진행되는 리스크.",AI 상호작용에서의 이해·동의 부족,"사용자와 공동체가 시스템이 조언·결정·시뮬레이션·행동 중 무엇을 하는지, 데이터가 어떻게 사용되는지, 행동에 어떤 영향이 가해지는지 이해하지 못한 채, 그리고 의미 있는 동의 절차나 공정한 이익 공유 없이 AI 시스템과 상호작용하거나 데이터·문화·지식을 제공하게 되어, 당사자가 수용한 적 없는 조건으로 이용이 진행되는 리스크.",L4_Description_ko,9064a86e6a286640ad2db3bd75ed273d718819e2d8115a2153690d0cd2805095,ORTHOGRAPHY,L3_MASTER|KOREAN_ORTHOGRAPHY_AND_SPACING_QA,NO,APPROVED_LANGUAGE_QA_20260829
KOC-0155,KOREAN_COPYEDIT_20260829,General,G_Others_069,SRC-G-0158,RAI4-0104,G_Others,Inadequate vendor assessment and contractual controls in AI procurement,AI 조달의 공급업체 평가·계약통제 미흡,"공공 기관을 포함한 조직이 적절한 공급업체 평가, 성능 검증, 계약상 통제, 투명성·책임성 조건 없이 AI 시스템을 구매·배포하여, 검증되지 않은 위험이 운영에 유입되는 리스크.",AI 조달의 공급업체 평가·계약 통제 미흡,"공공기관을 포함한 조직이 적절한 공급업체 평가, 성능 검증, 계약상 통제 또는 투명성·책임성 조건 없이 AI 시스템을 구매·배포하여 검증되지 않은 위험이 운영에 유입되는 리스크.",L4_Title_ko; L4_Description_ko,e44f4088a405ab55b409a3a8f4550e4b180224a30e87d8c073b58f89bcddb9b6,SENTENCE_RECONSTRUCTION,L3_MASTER|SOURCE_ENGLISH_DEFINITION|POLICY_AND_TECHNICAL_TERMINOLOGY_QA,YES,APPROVED_LANGUAGE_QA_20260829
KOC-0156,KOREAN_COPYEDIT_20260829,General,G_Others_070,SRC-G-0051,RAI4-0070,G_Others,Incident taxonomy fragmentation,사고 분류 단편화,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정이 사고 범주가 일관되지 않아 집계, 비교, 제도적 학습이 이루어지지 못하는 리스크.",사고 분류 단편화,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 사고 범주가 일관되지 않아 집계, 비교, 제도적 학습이 이루어지지 못하는 리스크.",L4_Description_ko,e955d54080a1d1d09f575f455ef25363491e48a8cddfe7fad09d1e661f793728,GRAMMAR_AND_ORTHOGRAPHY,L3_MASTER|KOREAN_ORTHOGRAPHY_AND_SPACING_QA,NO,APPROVED_LANGUAGE_QA_20260829
KOC-0157,KOREAN_COPYEDIT_20260829,General,G_Others_071,SRC-G-0079,RAI4-0057,G_Others,Incomplete audit trails for AI decisions and actions,AI 결정·행동에 대한 감사 추적 불완전성,"로그, 모델·소프트웨어 버전, 데이터 계보, 의사 결정 기록, 센서·구동기 및 인간 명령 기록이 불충분하여 디지털 결정이든 물리적 사고든 유해 사건을 재구성할 수 없게 되고, 감사와 책임 규명이 불가능해지는 리스크.",AI 결정·행동에 대한 감사 추적 불완전성,"로그, 모델·소프트웨어 버전, 데이터 계보, 의사결정 기록, 센서·구동기 및 인간 명령 기록이 불충분하여 디지털 결정이든 물리적 사고든 유해 사건을 재구성할 수 없게 되고, 감사와 책임 규명이 불가능해지는 리스크.",L4_Description_ko,c0ca7e1aa5975dee8f7d95eda2ece8adddcc40180f6f5a7c96cb4526cf2d240f,ORTHOGRAPHY,L3_MASTER|KOREAN_ORTHOGRAPHY_AND_SPACING_QA,NO,APPROVED_LANGUAGE_QA_20260829
KOC-0158,KOREAN_COPYEDIT_20260829,General,G_Others_072,SRC-G-0163,RAI4-0443,G_Others,Incorrect source attribution,출처 오귀속,"AI 시스템이 주장을 잘못 귀속하거나 정보의 출처를 모호하게 만들며, 근사에 기반한 귀속 기법이 출력을 생성한 학습 데이터를 부정확하게 지목하는 경우를 포함하여, 사용자가 콘텐츠의 실제 출처를 추적·검증할 수 없게되는 리스크.",출처 오귀속,"AI 시스템이 주장을 잘못 귀속하거나 정보의 출처를 모호하게 만들며, 근사에 기반한 귀속 기법이 출력을 생성한 학습 데이터를 부정확하게 지목하는 경우를 포함하여, 사용자가 콘텐츠의 실제 출처를 추적·검증할 수 없게 되는 리스크.",L4_Description_ko,7a0385573eec06bc9db78bd027866d66b5d6ba3249b35419cc57ecaab60a8afa,ORTHOGRAPHY,L3_MASTER|KOREAN_ORTHOGRAPHY_AND_SPACING_QA,NO,APPROVED_LANGUAGE_QA_20260829
KOC-0159,KOREAN_COPYEDIT_20260829,General,G_Others_073,SRC-G-0024,RAI4-1006,G_Others,Increased labor burden,가중되는 노동 부담,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정이 특정 사회 집단의 구성원이 시스템이나 제품을 다른 사람들만큼 잘 작동시키기 위해 더 많은 시간과 노력을 들여야하는 리스크.,가중되는 노동 부담,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 특정 사회 집단의 구성원이 시스템이나 제품을 다른 사람들만큼 잘 작동시키기 위해 더 많은 시간과 노력을 들여야 하는 리스크.,L4_Description_ko,8ad83e2573d429ad7053f7bdc732d46a4512fa8c5b101492ea3fda0bb689fbfe,GRAMMAR_AND_ORTHOGRAPHY,L3_MASTER|KOREAN_ORTHOGRAPHY_AND_SPACING_QA,NO,APPROVED_LANGUAGE_QA_20260829
KOC-0160,KOREAN_COPYEDIT_20260829,General,G_Others_075,SRC-G-0285,RAI4-0360,G_Others,Industrial process damage,산업 공정 피해,제조·건설·광업·에너지 시설의 피지컬 AI가 잘못된제 어로 장비 손상·공정 오염·구조 불안정 또는 환경 사고를 유발하는 위험.,산업 공정 피해,제조·건설·광업·에너지 시설의 피지컬 AI가 잘못된 제어로 장비 손상·공정 오염·구조 불안정 또는 환경 사고를 유발하는 위험.,L4_Description_ko,e4e7bb038e12cd1f77b96965983eb1698083cdbd7f3d3650ce490360fb20e389,ORTHOGRAPHY,L3_MASTER|KOREAN_ORTHOGRAPHY_AND_SPACING_QA,NO,APPROVED_LANGUAGE_QA_20260829
KOC-0161,KOREAN_COPYEDIT_20260829,General,G_Others_076,SRC-G-0240,RAI4-1581,G_Others,Information-environment manipulation through automated sockpuppet accounts,위장 계정 자동 운영에 의한 정보환경 조작,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정이 허구의 온라인 정체성 계정이 자동으로 생성·운영되어 후원 주체가 은폐되고 독립적 지지가 가장되며 정보 환경이 조작되는 리스크.,위장 계정 자동 운영에 의한 정보 환경 조작,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 허구의 온라인 정체성 계정이 자동으로 생성·운영되어 후원 주체가 은폐되고 독립적 지지가 가장되며 정보 환경이 조작되는 리스크.,L4_Title_ko; L4_Description_ko,8ddfaf55a07fb05a8ade9f1a7ee4675b36f2c30969bf6e29a32640a00943d6f0,GRAMMAR_AND_ORTHOGRAPHY,L3_MASTER|KOREAN_ORTHOGRAPHY_AND_SPACING_QA,NO,APPROVED_LANGUAGE_QA_20260829
KOC-0162,KOREAN_COPYEDIT_20260829,General,G_Others_077,SRC-G-0212,RAI4-1542,G_Others,Ingestion of harmful content through external tool integration,외부 도구 연동을 통한 유해 콘텐츠 유입,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정이 외부 도구·플러그인과의 통합과 상호 연결이 확대됨에 따라 악의적 외부 입력에 노출되어 유해 콘텐츠가 시스템에 유입되는 리스크.,외부 도구 연동을 통한 유해 콘텐츠 유입,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 외부 도구·플러그인과의 통합과 상호 연결이 확대됨에 따라 악의적 외부 입력에 노출되어 유해 콘텐츠가 시스템에 유입되는 리스크.,L4_Description_ko,27ef5561d85b5218701cefb788484030261f95fb6d12aabf1479fb565215eae9,GRAMMAR_AND_ORTHOGRAPHY,L3_MASTER|KOREAN_ORTHOGRAPHY_AND_SPACING_QA,NO,APPROVED_LANGUAGE_QA_20260829
KOC-0163,KOREAN_COPYEDIT_20260829,General,G_Others_079,SRC-G-0098,RAI4-1175,G_Others,Inquiry embedding unsafe opinion,안전하지 않은 견해 내포 질의,"사용자가 의도적으로 또는 무심코 눈에 잘 띄지 않는 안전하지 않은 내용을 입력에 넣어, 모델이 편향된 견해를 위장해 제시하는 등 잠재적으로 유해한 콘텐츠를 생성하도록 영향을 주는 리스크.",사용자 질의에 내포된 잠재적 유해 콘텐츠,사용자가 의도적으로 또는 무심코 탐지하기 어려운 형태로 잠재적 유해 콘텐츠를 질의에 삽입하여 AI 모델이 위장된 편향적 견해 등 유해한 출력을 생성하도록 유도하는 리스크.,L4_Title_ko; L4_Description_ko,6a647036dcb8e73e8a5c0141a3abb4f2a207fcc4807ed20d89c460bd69b87a38,SENTENCE_RECONSTRUCTION,L3_MASTER|SOURCE_ENGLISH_DEFINITION|POLICY_AND_TECHNICAL_TERMINOLOGY_QA,YES,APPROVED_LANGUAGE_QA_20260829
KOC-0164,KOREAN_COPYEDIT_20260829,General,G_Others_080,SRC-G-0278,RAI4-0788,G_Others,Instruction-tuning poisoning,인스트럭션 튜닝 포이즈닝,"명령과 목표 출력 쌍으로 모델을 조정하는 인스 트럭 션 튜닝 단계에서 적은 수의 오염 표본만으로 모델이 오염될 수 있고, 익명 크라우드 소싱으로 수집된 데이터셋이 이를 조장하며 기존 데이터 오염 공격보다 탐지가 어려운 리스크.",지시문 기반 미세조정 데이터 오염,"AI 모델을 지시문과 목표 출력의 쌍으로 미세조정하는 과정에서 소수의 오염 표본만으로 모델이 오염되고, 익명 크라우드소싱으로 수집된 데이터셋이 공격 가능성을 높여 기존 데이터 오염 공격보다 탐지하기 어려워지는 리스크.",L4_Title_ko; L4_Description_ko,268ed6fe1e710341bdf68deec055551eac67a838b9821dd094ffd6187d1dffd6,TERMINOLOGY_AND_SYNTAX,L3_MASTER|SOURCE_ENGLISH_DEFINITION|POLICY_AND_TECHNICAL_TERMINOLOGY_QA,YES,APPROVED_LANGUAGE_QA_20260829
KOC-0165,KOREAN_COPYEDIT_20260829,General,G_Others_081,SRC-G-0205,RAI4-0854,G_Others,Irreversible change,되돌릴 수 없는 변화,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정이 사회 구조, 문화적 규범, 인간관계에 되돌리기 어렵거나 불가능한 심각한 장기적 부정적 변화가 발생하는 리스크.",되돌릴 수 없는 변화,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 사회 구조, 문화적 규범, 인간관계에 되돌리기 어렵거나 불가능한 심각한 장기적 부정적 변화가 발생하는 리스크.",L4_Description_ko,4d812ba063ad2336f3b49fe6ac6533fa1665009fcf1c63cfb904d41e17bf6b88,GRAMMAR_AND_ORTHOGRAPHY,L3_MASTER|KOREAN_ORTHOGRAPHY_AND_SPACING_QA,NO,APPROVED_LANGUAGE_QA_20260829
KOC-0166,KOREAN_COPYEDIT_20260829,General,G_Others_084,SRC-G-0178,RAI4-1128,G_Others,Lack of metrics for evaluating assistant benefits and harms,AI 비서 편익·피해 평가 지표 부재,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정이 비서가 초래하는 편익이나 피해의 특정 측면을, 특히 사회의 많은 부분을 포괄할 만큼 광범위한 의미에서 평가할 지표를 개발하기 어려워, 시스템의 피해 위험을 평가하지 못하는 리스크.",AI 비서 편익·피해 평가 지표 부재,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 비서가 초래하는 편익이나 피해의 특정 측면을, 특히 사회의 많은 부분을 포괄할 만큼 광범위한 의미에서 평가할 지표를 개발하기 어려워, 시스템의 피해 위험을 평가하지 못하는 리스크.",L4_Description_ko,7ea9d8a312bcd2739c5d5c5a83cfa4a18c9b9c78f9883b116fb3fd675256f793,GRAMMAR_AND_ORTHOGRAPHY,L3_MASTER|KOREAN_ORTHOGRAPHY_AND_SPACING_QA,NO,APPROVED_LANGUAGE_QA_20260829
KOC-0167,KOREAN_COPYEDIT_20260829,General,G_Others_085,SRC-G-0216,RAI4-0411,G_Others,Language-specific harm under-detection,언어별 피해 과소탐지,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정이 평가 범위가 취약한 언어와 방언에서 유해·모욕적·비안전 콘텐츠가 덜 안정적으로 탐지되는 리스크.,언어별 피해 과소탐지,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 평가 범위가 취약한 언어와 방언에서 유해·모욕적·안전하지 않은 콘텐츠가 덜 안정적으로 탐지되는 리스크.,L4_Description_ko,03057c0d3613d0d50816f49cbbeb4e650e3acee456c90e9b70ceaca174ce9707,GRAMMAR_AND_ORTHOGRAPHY,L3_MASTER|KOREAN_ORTHOGRAPHY_AND_SPACING_QA,NO,APPROVED_LANGUAGE_QA_20260829
KOC-0168,KOREAN_COPYEDIT_20260829,General,G_Others_089,SRC-G-0346,RAI4-0883,G_Others,Long-term effects of AI model biases on user judgment,AI 모델 편향이 사용자 판단에 미치는 장기적 영향,모델 편향에 노출된 사용자가 모델 사용 중단 이후의 의사 결정에서도 해당 편향을 지속적으로 나타내는 장기 판단 왜곡 리스크.,AI 모델 편향이 사용자 판단에 미치는 장기적 영향,모델 편향에 노출된 사용자가 모델 사용 중단 이후의 의사결정에서도 해당 편향을 지속적으로 나타내는 장기 판단 왜곡 리스크.,L4_Description_ko,a59d2526c117d4b5275a2582826fde555cfe674b1cf5c79fc77d99708757e0a2,ORTHOGRAPHY,L3_MASTER|KOREAN_ORTHOGRAPHY_AND_SPACING_QA,NO,APPROVED_LANGUAGE_QA_20260829
KOC-0169,KOREAN_COPYEDIT_20260829,General,G_Others_090,SRC-G-0136,RAI4-0055,G_Others,Loss of due process in automated decisions,자동화된 의사결정의 적법절차 상실,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정이 자동화된 의사 결정 과정이 통지, 설명, 이의 신청, 재검토, 숙의 등 절차적 보호를 우회하거나 제거하여 개인이 결정에 이의를 제기할 수 없게 되고 개인의 행위 주체성이 침식되는 리스크.",자동화된 의사결정의 적법절차 상실,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 자동화된 의사결정 과정이 통지, 설명, 이의 신청, 재검토, 숙의 등 절차적 보호를 우회하거나 제거하여 개인이 결정에 이의를 제기할 수 없게 되고 개인의 행위 주체성이 침식되는 리스크.",L4_Description_ko,16597c0c2908ab9f800f4e6ed323ade99b16e9599839951ffa353632f6cd301b,GRAMMAR_AND_ORTHOGRAPHY,L3_MASTER|KOREAN_ORTHOGRAPHY_AND_SPACING_QA,NO,APPROVED_LANGUAGE_QA_20260829
KOC-0170,KOREAN_COPYEDIT_20260829,General,G_Others_093,SRC-G-0361,RAI4-0155,G_Others,Minor susceptibility to AI persuasion,미성년자의 AI 설득 취약성,"미성년자의 발달적 취약성으로 인해 파라 소셜 압력, 은폐된 상업적·이념적 영향 등 설득적·조종적 AI 상호 작용에 불균형하게 노출되는 리스크.",미성년자의 AI 설득 취약성,"미성년자가 발달적 취약성으로 인해 준사회적 관계에서 비롯되는 압력, 은폐된 상업적·이념적 영향 등 AI 시스템의 설득적·조작적 상호작용에 불균형하게 노출되는 리스크.",L4_Description_ko,9e07ed4bbeb903219b0dfd364b8477474780c1b20ba990eb7fd96c2ff4feb5dc,SENTENCE_RECONSTRUCTION,L3_MASTER|SOURCE_ENGLISH_DEFINITION|POLICY_AND_TECHNICAL_TERMINOLOGY_QA,YES,APPROVED_LANGUAGE_QA_20260829
KOC-0171,KOREAN_COPYEDIT_20260829,General,G_Others_094,SRC-G-0255,RAI4-1091,G_Others,Misappropriation and exploitation,도용 및 착취,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정이 소수 집단을 포함한 주체의 콘텐츠·데이터가 동의나 공정한 보상 없이, 또는 몰이해하게 전유·사용·재생산되는 리스크.",도용 및 착취,AI 시스템이 소수 집단을 포함한 개인·집단의 콘텐츠나 데이터를 동의·공정한 보상 없이 또는 문화적 맥락을 고려하지 않은 채 전유·사용·재생산하는 리스크.,L4_Description_ko,f116b3901ae0fe274ff466111506a2144aa71524a4b29912552e8feb73e75f62,SENTENCE_RECONSTRUCTION,L3_MASTER|SOURCE_ENGLISH_DEFINITION|POLICY_AND_TECHNICAL_TERMINOLOGY_QA,YES,APPROVED_LANGUAGE_QA_20260829
KOC-0172,KOREAN_COPYEDIT_20260829,General,G_Others_095,SRC-G-0160,RAI4-0167,G_Others,Mismatch between AI interfaces and human factors,AI 인터페이스와 인적 요소의 불일치,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정이 인터페이스 단서가 시스템이 실제로 갖추지 못한 신뢰성·권위·공감을 전달하고 시스템 설계가 인간의 주의, 업무 부하, 맥락, 오류 패턴과 맞지 않아, 잘못된 신뢰와 안전하지 않은 사용을 유발하는 리스크.",AI 인터페이스와 인적 요소의 불일치,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 인터페이스 단서가 시스템이 실제로 갖추지 못한 신뢰성·권위·공감을 전달하고 시스템 설계가 인간의 주의, 업무 부하, 맥락, 오류 패턴과 맞지 않아, 잘못된 신뢰와 안전하지 않은 사용을 유발하는 리스크.",L4_Description_ko,394b5da428cd463e20a126a4099098e4a4f5e9ca4f5de14ac611a76a617cb9a3,GRAMMAR_AND_ORTHOGRAPHY,L3_MASTER|KOREAN_ORTHOGRAPHY_AND_SPACING_QA,NO,APPROVED_LANGUAGE_QA_20260829
