Source_Domain,Source_Row_Number,L4_ID_Before,L4_Title_ko_Before,L3_ID_Before,Human_Review_Comment,Decision,Decision_Rationale,Changed_Fields,Destination_Domain,L4_ID_After,L4_Title_ko_After,L3_ID_After,Korean_Copyedit_Decision_IDs,Korean_Copyedit_Applied,Final_QA_Decision_IDs,Final_QA_Applied,English_Copyedit_Decision_IDs,English_Copyedit_Applied
General,263,G_Others_063,합성 예술의 확산에 따른 예술가 피해,G_Others,,FINAL_QA_REMAP_PER_REVIEW,No second-round change request. | FQA-208:저작물의 무단·무보상 학습 이용과 그에 따른 권리자 피해는 저작권 침해에 직접 해당한다.,L1/L2/L3 hierarchy; L4_Title_ko; L4_Title_en; L4_Description_ko; L4_Description_en; HD_Reason; Mapping evidence; L4_ID,General,G_INT_COPY_010,저작물의 무단 학습 이용과 합성 예술 확산에 따른 예술가 피해,G_INT_COPY,KOC-0149,YES,FQA-208,YES,EOC-0107,YES
General,264,G_Others_064,소외로 인한 피해,G_Others,,UNCHANGED,No second-round change request.,L4_Description_ko; L4_ID,General,G_Others_040,소외로 인한 피해,G_Others,KOC-0150,YES,,NO,,NO
General,265,G_Others_065,인간 멸종,G_Others,,FINAL_QA_LANGUAGE_REFINEMENT,No second-round change request. | FQA-315:human extinction의 표준적 한국어 표현을 사용하고 인간 멸종이라는 부자연스러운 결합을 바로잡는다.,L4_Title_ko; L4_Description_en; Mapping evidence; L4_ID,General,G_Others_041,인류 멸종,G_Others,,NO,FQA-315,YES,EOC-0108,YES
General,266,G_Others_066,불법적 대중 감시·검열,G_Others,,UNCHANGED,No second-round change request.,L4_Description_ko; L4_ID,General,G_Others_042,불법적 대중 감시·검열,G_Others,KOC-0151,YES,,NO,,NO
General,267,G_Others_067,AI 조달의 불충분한 실사,G_Others,,UNCHANGED,No second-round change request.,L4_ID,General,G_Others_043,AI 조달의 불충분한 실사,G_Others,,NO,,NO,,NO
General,268,G_Others_068,AGI에 대한 리스크 관리·법제도의 부적절성,G_Others,,FINAL_QA_REMAP_PER_REVIEW,No second-round change request. | FQA-228:법제도와 리스크 관리 체계의 적절성 부족은 거버넌스·책임 공백에 해당하며 AGI 약어를 처음에 전개한다.,L1/L2/L3 hierarchy; L4_Description_ko; L4_Description_en; HD_Reason; Mapping evidence; L4_ID,General,G_SOC_GOV_003,AGI에 대한 리스크 관리·법제도의 부적절성,G_SOC_GOV,KOC-0152,YES,FQA-228,YES,,NO
General,269,G_Others_069,운영설계영역(ODD) 명세 미흡,G_Others,,UNCHANGED,No second-round change request.,L4_Description_ko; L4_ID,General,G_Others_044,운영설계영역(ODD) 명세 미흡,G_Others,KOC-0153,YES,,NO,,NO
General,270,G_Others_070,AI 상호작용에서의 이해·동의 부족,G_Others,,UNCHANGED,No second-round change request.,L4_Description_ko; L4_Description_en; L4_ID,General,G_Others_045,AI 상호작용에서의 이해·동의 부족,G_Others,KOC-0154,YES,,NO,EOC-0109,YES
General,271,G_Others_071,AI 조달의 공급업체 평가·계약통제 미흡,G_Others,,FINAL_QA_REMAP_PER_REVIEW,No second-round change request. | FQA-229:공급업체 평가·계약상 통제·책임 조건의 부재는 조달 거버넌스 공백이며 generic evaluation을 performance verification으로 구체화한다.,L1/L2/L3 hierarchy; L4_Title_ko; L4_Description_ko; L4_Description_en; HD_Reason; Mapping evidence; L4_ID,General,G_SOC_GOV_004,AI 조달의 공급업체 평가·계약 통제 미흡,G_SOC_GOV,KOC-0155,YES,FQA-229,YES,EOC-0110,YES
General,272,G_Others_072,사고 분류 단편화,G_Others,,UNCHANGED,No second-round change request.,L4_Description_ko; L4_ID,General,G_Others_046,사고 분류 단편화,G_Others,KOC-0156,YES,,NO,,NO
General,273,G_Others_073,AI 결정·행동에 대한 감사 추적 불완전성,G_Others,,UNCHANGED,No second-round change request.,L4_Description_ko; L4_ID,General,G_Others_047,AI 결정·행동에 대한 감사 추적 불완전성,G_Others,KOC-0157,YES,,NO,,NO
General,274,G_Others_074,잘못된 데이터 라벨,G_Others,(jay) [이관] Performance and Reliability Failure,FINAL_QA_LANGUAGE_REFINEMENT,Performance and Reliability Failure가 L3 master에 없으므로 원래 명칭·정의를 보존해 G_Others/HD로 이동한다. | FQA-291:프로젝트 용어집과 기계학습 평가 문헌의 표준어인 실측 정답(ground truth)으로 교정한다.,L4_Description_ko; HD_Reason; Mapping evidence; L4_ID,General,G_Others_102,잘못된 데이터 라벨,G_Others,,NO,FQA-291,YES,,NO
General,275,G_Others_075,출처 오귀속,G_Others,,UNCHANGED,No second-round change request.,L4_Description_ko; L4_ID,General,G_Others_048,출처 오귀속,G_Others,KOC-0158,YES,,NO,,NO
General,276,G_Others_076,가중되는 노동 부담,G_Others,,UNCHANGED,No second-round change request.,L4_Title_en; L4_Description_ko; L4_ID,General,G_Others_049,가중되는 노동 부담,G_Others,KOC-0159,YES,,NO,EOC-0111,YES
General,277,G_Others_077,원주민 데이터 주권 침해,G_Others,,FINAL_QA_LANGUAGE_REFINEMENT,No second-round change request. | FQA-289:원주민 집단을 가리키는 국제 정책 표기 관행에 따라 Indigenous를 대문자로 표기한다.,L4_Description_en; Mapping evidence; L4_ID,General,G_Others_050,원주민 데이터 주권 침해,G_Others,,NO,FQA-289,YES,,NO
General,278,G_Others_078,산업 공정 피해,G_Others,,FINAL_QA_REMAP_PER_REVIEW,No second-round change request. | FQA-209:로봇의 제어·구동 결함이 산업 공정에서 물리적 피해를 일으키는 카드이므로 피지컬 AI의 안전하지 않은 물리 제어·구동에 배치한다.,L1/L2/L3 hierarchy; L4_Title_ko; L4_Title_en; L4_Description_ko; L4_Description_en; HD_Reason; Mapping evidence; L4_ID,Physical,P_SYS_CONTROL_001,산업 공정에서의 피지컬 AI 제어 실패,P_SYS_CONTROL,KOC-0160,YES,FQA-209,YES,,NO
General,279,G_Others_079,위장 계정 자동 운영에 의한 정보환경 조작,G_Others,,UNCHANGED,No second-round change request.,L4_Title_ko; L4_Description_ko; L4_ID,General,G_Others_051,위장 계정 자동 운영에 의한 정보 환경 조작,G_Others,KOC-0161,YES,,NO,,NO
General,280,G_Others_080,외부 도구 연동을 통한 유해 콘텐츠 유입,G_Others,,UNCHANGED,No second-round change request.,L4_Description_ko; L4_ID,General,G_Others_052,외부 도구 연동을 통한 유해 콘텐츠 유입,G_Others,KOC-0162,YES,,NO,,NO
General,281,G_Others_081,사용례 내재 위험 노출,G_Others,,FINAL_QA_LANGUAGE_REFINEMENT,No second-round change request. | FQA-290:사용례 내재 위험 노출이라는 명사 나열을 자연스러운 사용 사례에 내재된 위해 가능성으로 고치고 노출 주체를 명확히 한다.,L4_Title_ko; L4_Title_en; L4_Description_ko; L4_Description_en; Mapping evidence; L4_ID,General,G_Others_053,사용 사례에 내재된 위해 가능성,G_Others,,NO,FQA-290,YES,,NO
General,282,G_Others_082,안전하지 않은 견해 내포 질의,G_Others,,UNCHANGED,No second-round change request.,L4_Title_ko; L4_Title_en; L4_Description_ko; L4_Description_en; Mapping evidence; L4_ID,General,G_Others_054,사용자 질의에 내포된 잠재적 유해 콘텐츠,G_Others,KOC-0163,YES,,NO,EOC-0112,YES
General,283,G_Others_083,인스트럭션 튜닝 포이즈닝,G_Others,,FINAL_QA_REMAP_PER_REVIEW,No second-round change request. | FQA-335:Two independent expert reviews confirmed that SRC-G-0278 directly matches the immutable G_SYS_SECADV definition; any supplied wording narrows the card to that scope.,L1/L2/L3 hierarchy; L4_Title_ko; L4_Description_ko; L4_Description_en; HD_Reason; Mapping evidence; L4_ID,General,G_SYS_SECADV_002,지시문 기반 미세조정 데이터 오염,G_SYS_SECADV,KOC-0164,YES,FQA-335,YES,EOC-0113,YES
General,284,G_Others_084,개발 과정 문서화와 데이터 이해의 부족,G_Others,(jay) [이관] Performance and Reliability Failure,INTENT_CORRECTION_MOVE_TO_OTHERS_HD_APPLIED,Performance and Reliability Failure가 L3 master에 없으므로 원래 명칭·정의를 보존해 G_Others/HD로 이동한다.,L4_Description_ko; L4_Description_en; HD_Reason; Mapping evidence; L4_ID,General,G_Others_103,개발 과정 문서화와 데이터 이해의 부족,G_Others,KOC-0378,YES,,NO,EOC-0145,YES
General,285,G_Others_085,학습 데이터의 대표성 부족,G_Others,(jay) [이관] Performance and Reliability Failure,INTENT_CORRECTION_MOVE_TO_OTHERS_HD_APPLIED,Performance and Reliability Failure가 L3 master에 없으므로 원래 명칭·정의를 보존해 G_Others/HD로 이동한다.,L4_Description_ko; HD_Reason; Mapping evidence; L4_ID,General,G_Others_104,학습 데이터의 대표성 부족,G_Others,KOC-0379,YES,,NO,,NO
General,286,G_Others_086,복잡한 신경망 모델의 내재적 견고성 취약성,G_Others,(jay) [이관] Performance and Reliability Failure,INTENT_CORRECTION_MOVE_TO_OTHERS_HD_APPLIED,Performance and Reliability Failure가 L3 master에 없으므로 원래 명칭·정의를 보존해 G_Others/HD로 이동한다.,L4_Title_ko; L4_Description_ko; HD_Reason; Mapping evidence; L4_ID,General,G_Others_105,복잡한 신경망 모델의 내재적 견고성 부족,G_Others,KOC-0380,YES,,NO,,NO
General,287,G_Others_087,되돌릴 수 없는 변화,G_Others,,UNCHANGED,No second-round change request.,L4_Description_ko; L4_ID,General,G_Others_055,되돌릴 수 없는 변화,G_Others,KOC-0165,YES,,NO,,NO
General,288,G_Others_088,이슬람 윤리 정렬 실패,G_Others,,FINAL_QA_REMAP_PER_REVIEW|FINAL_QA_LANGUAGE_REFINEMENT,No second-round change request. | FQA-352:Two independent expert reviews confirmed that SRC-G-0436 directly matches the immutable G_INT_VALUE definition; any supplied wording narrows the card to that scope. | FQA-379:Final independent expert review narrowed scope and language to the immutable L3 definition and removed policy or technical ambiguity.,L1/L2/L3 hierarchy; L4_Title_ko; L4_Title_en; L4_Description_ko; L4_Description_en; HD_Reason; Mapping evidence; L4_ID,General,G_INT_VALUE_020,지배적 가치 편향에 따른 이슬람 윤리의 과소대표,G_INT_VALUE,,NO,FQA-352|FQA-379,YES,EOC-0114,YES
General,289,G_Others_089,지식 체계 배제,G_Others,,UNCHANGED,No second-round change request.,L4_Title_en; L4_ID,General,G_Others_056,지식 체계 배제,G_Others,,NO,,NO,EOC-0115,YES
General,290,G_Others_090,AI 비서 편익·피해 평가 지표 부재,G_Others,,FINAL_QA_REMAP_PER_REVIEW,No second-round change request. | FQA-210:평가 지표의 타당성과 포괄성 부족으로 순효과와 위해를 측정하지 못하는 기제는 평가·검증 실패에 해당한다.,L1/L2/L3 hierarchy; L4_Title_ko; L4_Title_en; L4_Description_ko; L4_Description_en; HD_Reason; Mapping evidence; L4_ID,General,G_SYS_EVAL_008,AI 비서의 편익·피해 평가 지표 부재,G_SYS_EVAL,KOC-0166,YES,FQA-210,YES,,NO
General,291,G_Others_091,언어별 피해 과소탐지,G_Others,,FINAL_QA_REMAP_PER_REVIEW,No second-round change request. | FQA-353:Two independent expert reviews confirmed that SRC-G-0216 directly matches the immutable G_SYS_EVAL definition; any supplied wording narrows the card to that scope.,L1/L2/L3 hierarchy; L4_Description_ko; HD_Reason; Mapping evidence; L4_ID,General,G_SYS_EVAL_009,언어별 피해 과소탐지,G_SYS_EVAL,KOC-0167,YES,FQA-353,YES,,NO
General,292,G_Others_092,대규모 설득 능력,G_Others,,UNCHANGED,No second-round change request.,L4_Description_en; L4_ID,General,G_Others_057,대규모 설득 능력,G_Others,,NO,,NO,EOC-0116,YES
General,293,G_Others_093,AI 동반자에 의한 외로움 대체,G_Others,,UNCHANGED,No second-round change request.,L4_ID,General,G_Others_058,AI 동반자에 의한 외로움 대체,G_Others,,NO,,NO,,NO
General,294,G_Others_094,장기 실존적 피해 경로,G_Others,,UNCHANGED,No second-round change request.,L4_Description_en; L4_ID,General,G_Others_059,장기 실존적 피해 경로,G_Others,,NO,,NO,EOC-0117,YES
General,295,G_Others_095,AI 모델 편향이 사용자 판단에 미치는 장기적 영향,G_Others,,UNCHANGED,No second-round change request.,L4_Title_en; L4_Description_ko; L4_Description_en; L4_ID,General,G_Others_060,AI 모델 편향이 사용자 판단에 미치는 장기적 영향,G_Others,KOC-0168,YES,,NO,EOC-0118,YES
General,296,G_Others_096,자동화된 의사결정의 적법절차 상실,G_Others,,FINAL_QA_REMAP_PER_REVIEW,No second-round change request. | FQA-354:Two independent expert reviews confirmed that SRC-G-0136 directly matches the immutable G_SYS_CONTEST definition; any supplied wording narrows the card to that scope.,L1/L2/L3 hierarchy; L4_Description_ko; HD_Reason; Mapping evidence; L4_ID,General,G_SYS_CONTEST_001,자동화된 의사결정의 적법절차 상실,G_SYS_CONTEST,KOC-0169,YES,FQA-354,YES,,NO
General,297,G_Others_097,AI 감시에 의한 전체주의 체제 유지,G_Others,,UNCHANGED,No second-round change request.,L4_ID,General,G_Others_061,AI 감시에 의한 전체주의 체제 유지,G_Others,,NO,,NO,,NO
General,298,G_Others_098,견해 예측 기반 맞춤 설득에 의한 조작,G_Others,,FINAL_QA_REMAP_PER_REVIEW,No second-round change request. | FQA-355:Two independent expert reviews confirmed that SRC-G-0380 directly matches the immutable G_INT_UNETH definition; any supplied wording narrows the card to that scope.,L1/L2/L3 hierarchy; HD_Reason; Mapping evidence; L4_ID,General,G_INT_UNETH_016,견해 예측 기반 맞춤 설득에 의한 조작,G_INT_UNETH,,NO,FQA-355,YES,,NO
General,299,G_Others_099,미성년자의 AI 설득 취약성,G_Others,,FINAL_QA_REMAP_PER_REVIEW|FINAL_QA_LANGUAGE_REFINEMENT,No second-round change request. | FQA-356:Two independent expert reviews confirmed that SRC-G-0361 directly matches the immutable G_INT_UNETH definition; any supplied wording narrows the card to that scope. | FQA-384:Final independent expert review narrowed scope and language to the immutable L3 definition and removed policy or technical ambiguity.,L1/L2/L3 hierarchy; L4_Description_ko; HD_Reason; Mapping evidence; L4_ID,General,G_INT_UNETH_017,미성년자의 AI 설득 취약성,G_INT_UNETH,KOC-0170,YES,FQA-356|FQA-384,YES,,NO
General,300,G_Others_100,도용 및 착취,G_Others,,FINAL_QA_LANGUAGE_REFINEMENT,No second-round change request. | FQA-288:주어가 없는 영문 비문을 바로잡고 동의·공정한 보상·문화적 맥락이라는 세 보호 요건을 한영에 일치시킨다.,L4_Description_ko; L4_Description_en; Mapping evidence; L4_ID,General,G_Others_062,도용 및 착취,G_Others,KOC-0171,YES,FQA-288,YES,,NO
General,301,G_Others_101,AI 인터페이스와 인적 요소의 불일치,G_Others,,UNCHANGED,No second-round change request.,L4_Description_ko; L4_ID,General,G_Others_063,AI 인터페이스와 인적 요소의 불일치,G_Others,KOC-0172,YES,,NO,,NO
General,302,G_Others_102,문화·종교·사회 집단에 대한 왜곡 표상,G_Others,,FINAL_QA_REMAP_PER_REVIEW,No second-round change request. | FQA-359:Two independent expert reviews confirmed that SRC-G-0433 directly matches the immutable G_INT_REPR definition; any supplied wording narrows the card to that scope.,L1/L2/L3 hierarchy; L4_Description_en; HD_Reason; Mapping evidence; L4_ID,General,G_INT_REPR_024,문화·종교·사회 집단에 대한 왜곡 표상,G_INT_REPR,,NO,FQA-359,YES,EOC-0119,YES
General,303,G_Others_103,조직 간 데이터 문서화 부재,G_Others,,UNCHANGED,No second-round change request.,L4_Title_en; L4_Description_ko; L4_Description_en; L4_ID,General,G_Others_064,조직 간 데이터 문서화 부재,G_Others,KOC-0173,YES,,NO,EOC-0120,YES
General,304,G_Others_104,해석 가능성 기술의 오용,G_Others,,FINAL_QA_REMAP_PER_REVIEW,No second-round change request. | FQA-211:모델 내부 분석을 이용해 안전 기능을 약화시키거나 공격을 개발하는 기제는 보안·적대적 견고성 실패에 해당한다.,L1/L2/L3 hierarchy; L4_Title_ko; L4_Title_en; L4_Description_ko; L4_Description_en; HD_Reason; Mapping evidence; L4_ID,General,G_SYS_SECADV_003,해석가능성 기법을 이용한 안전 기능 약화·공격 개발,G_SYS_SECADV,KOC-0174,YES,FQA-211,YES,,NO
General,305,G_Others_105,사회적 가치·윤리 규범과 상충하는 모델 출력,G_Others,,UNCHANGED,No second-round change request.,L4_Title_en; L4_Description_en; L4_ID,General,G_Others_065,사회적 가치·윤리 규범과 상충하는 모델 출력,G_Others,,NO,,NO,EOC-0121,YES
General,306,G_Others_106,도덕적 세계관 배제,G_Others,,DELETE_APPLIED,The source instruction explicitly requires this L4 risk card to be removed.,Deleted,Deleted,,,,,NO,,NO,,NO
General,307,G_Others_107,AI 생성 콘텐츠 미공개,G_Others,,FINAL_QA_REMAP_PER_REVIEW,No second-round change request. | FQA-360:Two independent expert reviews confirmed that SRC-G-0146 directly matches the immutable G_SYS_TRANS definition; any supplied wording narrows the card to that scope.,L1/L2/L3 hierarchy; HD_Reason; Mapping evidence; L4_ID,General,G_SYS_TRANS_003,AI 생성 콘텐츠 미공개,G_SYS_TRANS,,NO,FQA-360,YES,,NO
General,308,G_Others_108,동의 없는 넛지,G_Others,,FINAL_QA_REMAP_PER_REVIEW|FINAL_QA_LANGUAGE_REFINEMENT,No second-round change request. | FQA-357:Two independent expert reviews confirmed that SRC-G-0138 directly matches the immutable G_INT_UNETH definition; any supplied wording narrows the card to that scope. | FQA-385:Final independent expert review narrowed scope and language to the immutable L3 definition and removed policy or technical ambiguity.,L1/L2/L3 hierarchy; L4_Description_ko; L4_Description_en; HD_Reason; Mapping evidence; L4_ID,General,G_INT_UNETH_018,동의 없는 넛지,G_INT_UNETH,KOC-0175,YES,FQA-357|FQA-385,YES,EOC-0123,YES
General,309,G_Others_109,학대적 판타지 대상화,G_Others,,UNCHANGED,No second-round change request.,L4_Description_ko; L4_ID,General,G_Others_066,학대적 판타지 대상화,G_Others,KOC-0176,YES,,NO,,NO
General,310,G_Others_110,추천 알고리즘에 의한 온라인 양극화 심화,G_Others,,UNCHANGED,No second-round change request.,L4_ID,General,G_Others_067,추천 알고리즘에 의한 온라인 양극화 심화,G_Others,,NO,,NO,,NO
