Round4_Row_ID,Source_File,Source_Row_Number,Domain_Before,L4_ID_Before,L4_Title_ko_Before,Human_Review_Round4_Comment,휴먼검수 4차 반영결과,Review_State,Interpreted_Intent,Action,Final_Disposition,L4_ID_After,Domain_After,L2_ID_After,L3_ID_After,Reviewer_A,Reviewer_B,Adjudication,Lineage_Status
HR4-R0225,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,226,General,G_SYS_MISINFO_010,합성 콘텐츠의 진위 식별 실패와 지속적 피해,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_MISINFO_010,General,G_SYS,G_SYS_MISINFO,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0226,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,227,General,G_SYS_MISINFO_011,출력의 출처 충실성 오류,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_MISINFO_011,General,G_SYS,G_SYS_MISINFO,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0227,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,228,General,G_SYS_MISINFO_012,개인 대상 허위정보,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_MISINFO_012,General,G_SYS,G_SYS_MISINFO,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0228,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,229,General,G_SYS_MISINFO_013,검색 증강 시 외부 허위정보에 의한 허위 출력,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_MISINFO_013,General,G_SYS,G_SYS_MISINFO,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0229,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,230,General,G_SYS_MISINFO_015,선거절차에 관한 허위정보 생성,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_MISINFO_015,General,G_SYS,G_SYS_MISINFO,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0230,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,231,General,G_SYS_MISINFO_016,역사 수정주의적 서술 생성,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_MISINFO_016,General,G_SYS,G_SYS_MISINFO,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0231,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,232,General,G_SYS_MISINFO_017,지식 경계로 인한 환각,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_MISINFO_017,General,G_SYS,G_SYS_MISINFO,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0232,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,233,General,G_SYS_MISINFO_018,사실·증거 환각,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_MISINFO_018,General,G_SYS,G_SYS_MISINFO,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0233,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,234,General,G_SYS_MISINFO_019,잡음 학습 데이터에 의한 지식 오류,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_MISINFO_019,General,G_SYS,G_SYS_MISINFO,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0234,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,235,General,G_SYS_MISINFO_021,대규모 허위정보 생산·확산 장벽 저하,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_MISINFO_021,General,G_SYS,G_SYS_MISINFO,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0235,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,236,General,G_SYS_MISINFO_022,알고리즘 시스템에 의한 허위·오도 정보 피해,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_MISINFO_022,General,G_SYS,G_SYS_MISINFO,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0236,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,237,General,G_SYS_MISINFO_023,오도성 의료정보와 부적절한 약물사용 지침,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_MISINFO_023,General,G_SYS,G_SYS_MISINFO,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0237,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,238,General,G_SYS_CONTEXT_001,에이전트 위험 인식 실패,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_CONTEXT_001,General,G_SYS,G_SYS_CONTEXT,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0238,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,239,General,G_SYS_CONTEXT_002,AI 의사결정 지원의 경고 피로,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_CONTEXT_002,General,G_SYS,G_SYS_CONTEXT,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0239,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,240,General,G_SYS_CONTEXT_003,상황에 구애받지 않는 보편주의,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_CONTEXT_003,General,G_SYS,G_SYS_CONTEXT,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0240,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,241,General,G_SYS_CONTEXT_004,문화적 맥락 붕괴,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_CONTEXT_004,General,G_SYS,G_SYS_CONTEXT,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0241,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,242,General,G_SYS_CONTEXT_005,이용자 정서 맥락 인식 실패,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_CONTEXT_005,General,G_SYS,G_SYS_CONTEXT,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0242,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,243,General,G_SYS_CONTEXT_006,무해성 선호 불일치,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_CONTEXT_006,General,G_SYS,G_SYS_CONTEXT,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0243,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,244,General,G_SYS_CONTEXT_007,존대·공손 규범 보존 실패,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_CONTEXT_007,General,G_SYS,G_SYS_CONTEXT,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0244,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,245,General,G_SYS_CONTEXT_008,사회·상황적 단서의 오해,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_CONTEXT_008,General,G_SYS,G_SYS_CONTEXT,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0245,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,246,General,G_SYS_CONTEXT_009,사회적 가치·윤리 규범과 상충하는 모델 출력,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_CONTEXT_009,General,G_SYS,G_SYS_CONTEXT,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0246,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,247,General,G_SYS_CONTEXT_011,맥락적 사회 규범 위반,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_CONTEXT_011,General,G_SYS,G_SYS_CONTEXT,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0247,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,248,General,G_SYS_CONTEXT_012,사용자 역량·접근성 맥락 인식 실패,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_CONTEXT_012,General,G_SYS,G_SYS_CONTEXT,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0248,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,249,General,G_SYS_CONTEXT_013,정서·상황 맥락을 무시한 콘텐츠에 의한 공황·불안,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_CONTEXT_013,General,G_SYS,G_SYS_CONTEXT,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0249,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,250,General,G_SYS_INCONS_001,인간 피드백 기준의 비일관성,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_INCONS_001,General,G_SYS,G_SYS_INCONS,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0250,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,251,General,G_SYS_INCONS_002,출력 불일치,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_INCONS_002,General,G_SYS,G_SYS_INCONS,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0251,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,252,General,G_SYS_INCONS_003,의미 보존 재표현·형식 변화에 따른 출력 변동,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_INCONS_003,General,G_SYS,G_SYS_INCONS,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0252,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,253,General,G_SYS_OVERCONF_001,불충분한 정보에 기반한 조언,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_OVERCONF_001,General,G_SYS,G_SYS_OVERCONF,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0253,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,254,General,G_SYS_OVERCONF_002,확신에 찬 부정확한 답변과 근거 제시,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_OVERCONF_002,General,G_SYS,G_SYS_OVERCONF,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0254,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,255,General,G_SYS_OVERCONF_003,AI 판단에 대한 인식론적 과의존,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_OVERCONF_003,General,G_SYS,G_SYS_OVERCONF,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0255,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,256,General,G_SYS_OVERCONF_004,불확실 상황에서의 과도한 확신,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_OVERCONF_004,General,G_SYS,G_SYS_OVERCONF,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0256,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,257,General,G_SYS_OVERCONF_006,도덕적 불확실성 무시,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_OVERCONF_006,General,G_SYS,G_SYS_OVERCONF,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0257,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,258,General,G_SYS_CONTEST_001,인간의 의사결정 능력·거부권 침식,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_CONTEST_001,General,G_SYS,G_SYS_CONTEST,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0258,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,259,General,G_SYS_CONTEST_002,인간 참여형 형식적 승인,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_CONTEST_002,General,G_SYS,G_SYS_CONTEST,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0259,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,260,General,G_SYS_CONTEST_003,AI 결정에 대한 이의제기와 중단의 불가능,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_CONTEST_003,General,G_SYS,G_SYS_CONTEST,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0260,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,261,General,G_SYS_CONTEST_004,자동화된 의사결정의 적법절차 상실,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_CONTEST_004,General,G_SYS,G_SYS_CONTEST,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0261,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,262,General,G_SYS_SECADV_001,적대적 입력 교란,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_SECADV_001,General,G_SYS,G_SYS_SECADV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0262,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,263,General,G_SYS_SECADV_002,AI 소프트웨어·학습 데이터의 적대적 변조,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_SECADV_002,General,G_SYS,G_SYS_SECADV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0263,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,264,General,G_SYS_SECADV_004,신뢰할 수 없는 외부 지시·의도에 의한 에이전트 목표 탈취,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_SECADV_004,General,G_SYS,G_SYS_SECADV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0264,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,265,General,G_SYS_SECADV_005,에이전트 신원 및 권한 스푸핑,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_SECADV_005,General,G_SYS,G_SYS_SECADV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0265,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,266,General,G_SYS_SECADV_006,에이전트 메모리·맥락 오염,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_SECADV_006,General,G_SYS,G_SYS_SECADV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0266,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,267,General,G_SYS_SECADV_009,추가 모달리티로 인한 공격 표면 확대,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_SECADV_009,General,G_SYS,G_SYS_SECADV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0267,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,268,General,G_SYS_SECADV_010,프록시 목표 최적화를 통한 탈옥 자동 탐색,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_SECADV_010,General,G_SYS,G_SYS_SECADV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0268,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,269,General,G_SYS_SECADV_011,백도어 트리거에 의한 위험한 로봇 행동,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_SECADV_011,General,G_SYS,G_SYS_SECADV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0269,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,270,General,G_SYS_SECADV_012,GPAI 모델의 백도어 또는 트로이 목마 공격,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_SECADV_012,General,G_SYS,G_SYS_SECADV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0270,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,271,General,G_SYS_SECADV_014,기반 모델 취약성에 기인한 인프라 공통 원인 장애,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_SECADV_014,General,G_SYS,G_SYS_SECADV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0271,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,272,General,G_SYS_SECADV_015,로봇 군집의 동시 침해,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_SECADV_015,General,G_SYS,G_SYS_SECADV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0272,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,273,General,G_SYS_SECADV_016,핵심 기반시설 로봇 시스템의 사이버 침해,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_SECADV_016,General,G_SYS,G_SYS_SECADV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0273,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,274,General,G_SYS_SECADV_017,대규모 사이버범죄 오용,[논의 필요] 악의적 행위자가 생성 모델을 탈옥(보안·적대적 견고성 실패)과 민감·유해 콘텐츠와 표적 맞춤형 설득 자료를 생산함으로써 사이버 범죄를 저비용·대규모로 수행(무기화) 리스크의 분할 논의 필요,"논의 반영 및 분할: 대규모 사이버범죄 수행은 G_INT_WEAP_032로 이동하고, 탈옥·안전장치 우회 의미는 기존 G_SYS_SECADV_026에 흡수하였다.",COMMENT_PRESENT,"The downstream cybercrime capability is placed under Weaponization, while the jailbreak and safeguard-bypass component is separately traced to the existing G_SYS_SECADV_026 card.",SPLIT_MOVE_EXISTING_ABSORPTION,APPLIED,G_INT_WEAP_032|G_SYS_SECADV_026,General,G_INT|G_SYS,G_INT_WEAP|G_SYS_SECADV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ONE_TO_MANY
HR4-R0274,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,275,General,G_SYS_SECADV_018,데이터 오염 공격,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_SECADV_018,General,G_SYS,G_SYS_SECADV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0275,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,276,General,G_SYS_SECADV_019,제3자 시스템 교란,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_SECADV_019,General,G_SYS,G_SYS_SECADV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0276,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,277,General,G_SYS_SECADV_020,GPAI 모델의 손쉬운 재구성,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_SECADV_020,General,G_SYS,G_SYS_SECADV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0277,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,278,General,G_SYS_SECADV_021,에너지·지연 유발 공격,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_SECADV_021,General,G_SYS,G_SYS_SECADV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0278,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,279,General,G_SYS_SECADV_023,에이전트 인터페이스의 공격 표면 확대,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_SECADV_023,General,G_SYS,G_SYS_SECADV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0279,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,280,General,G_SYS_SECADV_025,안전 미세조정 일반화 격차 악용,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_SYS_SECADV_025,General,G_SYS,G_SYS_SECADV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
