source_row_id,source_domain,source_l4_id,source_title_ko,risk_subject_present,risk_mechanism_present,adverse_outcome_present,causal_link_present,affected_party_present,topic_only_flag,protective_activity_flag,risk_eligibility_decision,risk_eligibility_reason
SRC-P-0136,Physical,RAI4-0820,잡음 학습 데이터에 의한 지식 오류,True,True,True,True,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0137,Physical,RAI4-1524,검색증강 시 외부 허위정보에 의한 허위 출력,True,False,True,True,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0138,Physical,RAI4-1527,사용자 수행 설득에 의한 AI 모델의 오용,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0139,Physical,RAI4-1688,장기 계획에서 누적되는 월드 모델 롤아웃 오 류,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0140,Physical,RAI4-1696,사회 세계모델 기반 미시표적 영향공작,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0141,Physical,RAI4-1697,반사실적 권위 문제,True,False,True,True,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0142,Physical,RAI4-0209,감각 교란 기반 비안전 행동,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0143,Physical,RAI4-0337,물리 운용 환경 분포 이동,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0144,Physical,RAI4-0466,적대적 입력 교란,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0146,Physical,RAI4-1287,환경 유발 결함 변이,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0147,Physical,RAI4-0245,전신 이동 충돌 위험,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0148,Physical,RAI4-0247,정밀 휴머노이드 접촉력 위험,False,True,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0149,Physical,RAI4-0249,물리적 안전을 우회하는 보상 과적합,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0150,Physical,RAI4-0253,안전 제어 지연 위험,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0151,Physical,RAI4-0254,원격조작 휴머노이드 안전 재정의 실패,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0152,Physical,RAI4-0255,장면 변화 시 인간 행동 모방 실패,True,True,True,True,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0153,Physical,RAI4-0256,모션 리타겟팅 안전 실패,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0154,Physical,RAI4-0257,의도·어포던스 추론 없는 행동 모방,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0155,Physical,RAI4-0262,휴머노이드 보행·조작 안정성 실패,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0156,Physical,RAI4-0265,오픈월드 휴머노이드 조작의 과소대표,False,True,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0158,Physical,RAI4-0270,잠재 상태 압축에 따른 안전 임계 정보 손실,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0159,Physical,RAI4-0276,구현체별 역할·권한 제약 집행 실패,True,True,True,False,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0160,Physical,RAI4-0283,휴머노이드 힘 한계 초과,False,True,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0161,Physical,RAI4-0285,휴머노이드 보행 속도 초과,False,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0162,Physical,RAI4-0286,휴머노이드 안전 시험·인증·집행 체계 부재,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0165,Physical,RAI4-0320,가림에 의한 충돌,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0166,Physical,RAI4-0029,에이전트 계획·툴체인 하이재킹,True,True,True,True,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0167,Physical,RAI4-0032,의도하지 않은 유해 도구 행동 실행,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0168,Physical,RAI4-0235,VLA 조작 제약 위반,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0169,Physical,RAI4-0275,상위 안전 지시의 해석 불명확,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0170,Physical,RAI4-0281,시각 장면의 안전 판단 오류,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0171,Physical,RAI4-0326,어포던스 오분류,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0172,Physical,RAI4-0327,비안전 궤적 생성,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0173,Physical,RAI4-0381,기계 번역에 의한 의미·가치 왜곡,False,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0174,Physical,RAI4-1174,안전하지 않은 지시 주제,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0177,Physical,RAI4-0220,로봇 레드팀의 공격·상호작용 시나리오 누락,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0179,Physical,RAI4-0236,구현체 간 행동 공간 불일치,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0181,Physical,RAI4-0242,단일 로봇 내부의 시각·접촉 신호 충돌,True,False,True,False,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0182,Physical,RAI4-0252,보조 로봇 개입 타이밍 실패,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0183,Physical,RAI4-0258,이동형 양팔 로봇의 안전하지 않은 조작,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0184,Physical,RAI4-0295,네트워크 분리와 군집 비동기화,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0185,Physical,RAI4-0312,인구집단별 피지컬 서비스·안전 격차,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0187,Physical,RAI4-0358,로봇의 충돌 회피·운행구역 통제 실패,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0188,Physical,RAI4-0866,부적절한 인간 역할 가장,True,False,True,False,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0189,Physical,RAI4-1621,배포자가 의도하지 않은 챗봇의 약정 성립,False,False,True,False,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0190,Physical,RAI4-0018,인터페이스-환경 공격 표면,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0191,Physical,RAI4-0026,IoT 물리환경 에이전트 피해,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0192,Physical,RAI4-0143,다크 패턴 대화 에이전트,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0193,Physical,RAI4-0231,안전 규칙의 행동 변환 실패,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0194,Physical,RAI4-0558,AI 에이전트 간 협상 실패,True,True,True,True,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0196,Physical,RAI4-0941,악의적 사용과 무감독 에이전트 방출,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0198,Physical,RAI4-1576,AI 위협 자동화에 의한 인간 배제와 잘못된 공약,True,True,True,True,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0199,Physical,RAI4-1579,위임 에이전트 공격에 의한 정보 탈취·행위 조 작,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0200,Physical,RAI4-1589,생성 출력 내 은닉 메시지를 통한 은밀 통신,True,False,True,True,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0203,Physical,RAI4-0200,피지컬 AI의 사적 공간 침해와 지속적 민감정보 수집,True,True,True,True,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0205,Physical,RAI4-0354,피지컬 AI 기반 직장 감시,True,False,True,False,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0206,Physical,RAI4-0355,전환 지원 없는 물리 노동 대체,True,False,True,False,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0207,Physical,RAI4-1104,인력 자동화에 따른 광범위한 실업과 임금 하 락,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0211,Physical,RAI4-0217,피지컬 AI 사고 보고·조사 미흡,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0212,Physical,RAI4-0151,소셜 AI의 사용자 애착 악용,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0213,Physical,RAI4-1261,인간-AI 공존 실패,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0214,Physical,RAI4-0216,사고 전 위험 완화 책임 미지정,False,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0215,Physical,RAI4-0317,기계 안전·AI 적합성 의무 충돌,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0216,Physical,RAI4-1278,자율 에이전트 책임성 구현 공백,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0218,Physical,RAI4-1152,AI 시스템 접근 불평등과 기회로부터의 배제,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-G-0027-S1,General,RAI4-0793,개인 대상 허위정보,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-G-0027-S2,General,RAI4-0793,위험·민감 정보의 보안 위협 확산,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
