l4_id,stage1_status,stage1_l3_id,stage2_status,stage2_l3_id,changed
RAI4-1472,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1473,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-07,True
RAI4-1474,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-07,True
RAI4-1475,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-07,True
RAI4-1476,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1477,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1478,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1479,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1480,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1481,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1482,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-07,True
RAI4-1483,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-1484,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1485,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-04,True
RAI4-1486,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-06,True
RAI4-1487,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1488,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-11,True
RAI4-1489,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1490,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-11,True
RAI4-1491,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-07,True
RAI4-1492,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-11,True
RAI4-1493,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1494,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-1495,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-07,True
RAI4-1496,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1497,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1498,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1499,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-02,True
RAI4-1500,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-07,True
RAI4-1501,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1502,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1503,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1504,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1505,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1506,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1507,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1508,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-11,True
RAI4-1509,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1510,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-11,True
RAI4-1511,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-01,True
RAI4-1512,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-1513,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1514,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1515,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-05,True
RAI4-1516,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1517,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-11,True
RAI4-1518,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-1519,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-11,True
RAI4-1520,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-11,True
RAI4-1521,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1522,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-05,True
RAI4-1523,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-05,True
RAI4-1524,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-05,True
RAI4-1525,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-11,True
RAI4-1526,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-05,True
RAI4-1527,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1528,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-04,True
RAI4-1529,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1530,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1531,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-11,True
RAI4-1532,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1533,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1534,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1535,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1536,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1537,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1538,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-02,True
RAI4-1539,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-1540,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1541,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-11,True
RAI4-1542,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-1543,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1544,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-11,True
RAI4-1545,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-11,True
RAI4-1546,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-01,True
RAI4-1547,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1548,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-1549,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1550,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1551,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-04,True
RAI4-1552,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1553,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-05,True
RAI4-1554,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1555,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-04,True
RAI4-1556,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-1557,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-09,True
RAI4-1558,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1559,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1560,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1561,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-09,True
RAI4-1562,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-11,True
RAI4-1563,algorithm_proposed,RAI3-G-INT-09,stage1_algorithm_proposed,RAI3-G-INT-09,True
RAI4-1564,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1565,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-1566,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-02,True
RAI4-1567,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-1568,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1569,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-1570,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-06,True
RAI4-1571,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-1572,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1573,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-04,True
RAI4-1574,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-04,True
RAI4-1575,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-1576,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-04,True
RAI4-1577,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-1578,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-06,True
RAI4-1579,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1580,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-06,True
RAI4-1581,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1582,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-02,True
RAI4-1583,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1584,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1585,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-1586,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1587,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-11,True
RAI4-1588,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1589,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-06,True
RAI4-1590,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1591,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-1592,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-1593,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1594,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1595,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1596,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1597,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1598,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1599,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1600,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1601,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1602,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1603,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1604,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1605,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1606,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-1607,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-09,True
RAI4-1608,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-1609,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1610,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1611,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1612,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-09,True
RAI4-1613,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-09,True
RAI4-1614,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1615,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1616,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1617,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1618,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1619,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-09,True
RAI4-1620,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-01,True
RAI4-1621,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1622,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1623,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-1624,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1625,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-1626,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-09,True
RAI4-1627,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-1628,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-09,True
RAI4-1629,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-01,True
RAI4-1630,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1631,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-1632,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1633,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-1634,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-06,True
RAI4-1635,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1636,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1637,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-06,True
RAI4-1638,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1639,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-1640,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-01,True
RAI4-1641,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-01,True
RAI4-1642,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-06,True
RAI4-1643,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-02,True
RAI4-1644,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-01,True
RAI4-1645,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1646,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-1647,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-1648,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-1649,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-1650,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-04,True
RAI4-1651,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-06,True
RAI4-1652,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1653,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1654,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-1655,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-01,True
RAI4-1656,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1657,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1658,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1659,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1660,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1661,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1662,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-04,True
RAI4-1663,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-06,True
RAI4-1664,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1665,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-11,True
RAI4-1666,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-1667,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-11,True
RAI4-1668,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-07,True
RAI4-1669,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-01,True
RAI4-1670,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-1671,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-01,True
RAI4-1672,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-1673,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-11,True
RAI4-1674,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-01,True
RAI4-1675,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1676,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1677,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1678,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1679,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-06,True
RAI4-1680,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-01,True
RAI4-1681,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-1682,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-04,True
RAI4-1683,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1684,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-04,True
RAI4-1685,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-1686,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-1687,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-11,True
RAI4-1688,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1689,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-09,True
RAI4-1690,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-11,True
RAI4-1691,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1692,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-1693,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-1694,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1695,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-1696,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1697,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1698,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-1699,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-04,True
RAI4-1700,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-06,True
RAI4-1701,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-04,True
RAI4-1702,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1703,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1704,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-04,True
RAI4-1705,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-09,True
RAI4-1706,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-04,True
RAI4-1707,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-03,True
RAI4-1708,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-1709,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-01,True
RAI4-1710,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1711,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-01,True
RAI4-1712,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1713,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1714,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-1715,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1716,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1717,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1718,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-07,True
RAI4-1719,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-09,True
RAI4-1720,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-09,True
RAI4-1721,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1722,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1723,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1724,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1725,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-03,True
RAI4-1726,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
