source_row_id,source_domain,source_l4_id,title_ko,title_en,mapped_l3_id,mapping_method,em_score,em_anchor_score,hybrid_score,keyword_support_score,l3_candidate_hint,top5_l3_scores
SRC-G-0182,General,RAI4-1459,부적절한 자동화 수준,Inappropriate degree of automation,G_SYS_OEXT,EM,0.785629,0.756632,0.801497,0.0,,"[{""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.785629, ""hybrid_score"": 0.801497, ""keyword_prior"": 0.015868, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.754303, ""hybrid_score"": 0.76312, ""keyword_prior"": 0.008817, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_INPUT"", ""em_score"": 0.749834, ""hybrid_score"": 0.759243, ""keyword_prior"": 0.009409, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OREF"", ""em_score"": 0.748731, ""hybrid_score"": 0.753795, ""keyword_prior"": 0.005064, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_EVAL"", ""em_score"": 0.732894, ""hybrid_score"": 0.733516, ""keyword_prior"": 0.000621, ""lexical_support"": 0.0}]"
SRC-G-0183,General,RAI4-1461,개발 과정 문서화와 데이터 이해의 부족,Insufficient development documentation and understanding of data,G_Others,HD,0.775887,0.749395,0.790354,0.0,,"[{""l3_id"": ""G_SYS_EVAL"", ""em_score"": 0.775887, ""hybrid_score"": 0.790354, ""keyword_prior"": 0.014467, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_TRANS"", ""em_score"": 0.767184, ""hybrid_score"": 0.788437, ""keyword_prior"": 0.021254, ""lexical_support"": 0.1}, {""l3_id"": ""G_SYS_INPUT"", ""em_score"": 0.749443, ""hybrid_score"": 0.770244, ""keyword_prior"": 0.0208, ""lexical_support"": 0.1}, {""l3_id"": ""G_SOC_GOV"", ""em_score"": 0.748291, ""hybrid_score"": 0.765617, ""keyword_prior"": 0.017325, ""lexical_support"": 0.1}, {""l3_id"": ""G_SYS_CONTEST"", ""em_score"": 0.719397, ""hybrid_score"": 0.729739, ""keyword_prior"": 0.010342, ""lexical_support"": 0.0}]"
SRC-G-0184,General,RAI4-1463,하드웨어 연산·전력 요구사항 누락,Omitted compute and power hardware requirements,G_SOC_ENV,EM,0.695719,0.666259,0.701955,0.0,,"[{""l3_id"": ""G_SOC_ENV"", ""em_score"": 0.695719, ""hybrid_score"": 0.701955, ""keyword_prior"": 0.006236, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_GOV"", ""em_score"": 0.681857, ""hybrid_score"": 0.684231, ""keyword_prior"": 0.002374, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_CONTEST"", ""em_score"": 0.665191, ""hybrid_score"": 0.674418, ""keyword_prior"": 0.009227, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_EVAL"", ""em_score"": 0.665853, ""hybrid_score"": 0.670878, ""keyword_prior"": 0.005025, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_INPUT"", ""em_score"": 0.664194, ""hybrid_score"": 0.66816, ""keyword_prior"": 0.003966, ""lexical_support"": 0.0}]"
SRC-G-0185,General,RAI4-1466,잘못된 데이터 라벨,Incorrect data labels,G_Others,HD,0.720112,0.691944,0.729199,0.0,,"[{""l3_id"": ""G_SYS_EVAL"", ""em_score"": 0.720112, ""hybrid_score"": 0.729199, ""keyword_prior"": 0.009087, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_INPUT"", ""em_score"": 0.708091, ""hybrid_score"": 0.713096, ""keyword_prior"": 0.005005, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_CONTEXT"", ""em_score"": 0.693161, ""hybrid_score"": 0.694849, ""keyword_prior"": 0.001688, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OREF"", ""em_score"": 0.667678, ""hybrid_score"": 0.673587, ""keyword_prior"": 0.005909, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.665389, ""hybrid_score"": 0.672171, ""keyword_prior"": 0.006782, ""lexical_support"": 0.0}]"
SRC-G-0186,General,RAI4-1468,학습 데이터의 대표성 부족,Insufficient representation in training data,G_Others,HD,0.6896,0.647745,0.700227,0.0,,"[{""l3_id"": ""G_SYS_INCONS"", ""em_score"": 0.6896, ""hybrid_score"": 0.700227, ""keyword_prior"": 0.010628, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_EVAL"", ""em_score"": 0.681732, ""hybrid_score"": 0.69054, ""keyword_prior"": 0.008808, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_CONTEXT"", ""em_score"": 0.678168, ""hybrid_score"": 0.6888, ""keyword_prior"": 0.010632, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_TRANS"", ""em_score"": 0.672053, ""hybrid_score"": 0.685597, ""keyword_prior"": 0.013543, ""lexical_support"": 0.1}, {""l3_id"": ""G_SYS_INPUT"", ""em_score"": 0.677089, ""hybrid_score"": 0.685498, ""keyword_prior"": 0.008409, ""lexical_support"": 0.0}]"
SRC-G-0187,General,RAI4-1472,과적합 및 과소적합,Over- and underfitting,G_SYS_OEXT,EM,0.77968,0.753267,0.80601,0.3,,"[{""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.77968, ""hybrid_score"": 0.806009, ""keyword_prior"": 0.026329, ""lexical_support"": 0.3}, {""l3_id"": ""G_SYS_OREF"", ""em_score"": 0.740396, ""hybrid_score"": 0.7733, ""keyword_prior"": 0.032904, ""lexical_support"": 0.4}, {""l3_id"": ""G_SYS_EVAL"", ""em_score"": 0.73458, ""hybrid_score"": 0.734796, ""keyword_prior"": 0.000215, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_INPUT"", ""em_score"": 0.728846, ""hybrid_score"": 0.730804, ""keyword_prior"": 0.001958, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_INCONS"", ""em_score"": 0.722195, ""hybrid_score"": 0.727369, ""keyword_prior"": 0.005174, ""lexical_support"": 0.0}]"
SRC-G-0188,General,RAI4-1474,코너 케이스에서의 신뢰성 저하,Reduced reliability in corner cases,G_SYS_INPUT,EM,0.712539,0.67875,0.748511,0.4,,"[{""l3_id"": ""G_SYS_INPUT"", ""em_score"": 0.712539, ""hybrid_score"": 0.748511, ""keyword_prior"": 0.035972, ""lexical_support"": 0.4}, {""l3_id"": ""G_SYS_CONTEST"", ""em_score"": 0.701522, ""hybrid_score"": 0.713307, ""keyword_prior"": 0.011785, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_TRANS"", ""em_score"": 0.7013, ""hybrid_score"": 0.712415, ""keyword_prior"": 0.011115, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_CONTEXT"", ""em_score"": 0.698265, ""hybrid_score"": 0.705113, ""keyword_prior"": 0.006849, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_GOV"", ""em_score"": 0.702534, ""hybrid_score"": 0.702825, ""keyword_prior"": 0.000292, ""lexical_support"": 0.0}]"
SRC-G-0189,General,RAI4-1487,비전문가 데이터 조작,Non-expert data manipulation,G_INT_UNETH,EM,0.720243,0.695639,0.746848,0.3,,"[{""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.720243, ""hybrid_score"": 0.746848, ""keyword_prior"": 0.026605, ""lexical_support"": 0.3}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.688035, ""hybrid_score"": 0.693288, ""keyword_prior"": 0.005253, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_INCONS"", ""em_score"": 0.677006, ""hybrid_score"": 0.685356, ""keyword_prior"": 0.00835, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_CONTEST"", ""em_score"": 0.668627, ""hybrid_score"": 0.684425, ""keyword_prior"": 0.015798, ""lexical_support"": 0.2}, {""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.667491, ""hybrid_score"": 0.673234, ""keyword_prior"": 0.005743, ""lexical_support"": 0.0}]"
SRC-G-0190,General,RAI4-1492,GPAI 모델의 손쉬운 재구성,Easy reconfiguration of GPAI models,G_SYS_SECADV,EM,0.671906,0.629667,0.700497,0.4,,"[{""l3_id"": ""G_SYS_SECADV"", ""em_score"": 0.671906, ""hybrid_score"": 0.700497, ""keyword_prior"": 0.028592, ""lexical_support"": 0.4}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.66942, ""hybrid_score"": 0.678978, ""keyword_prior"": 0.009557, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_GOV"", ""em_score"": 0.653168, ""hybrid_score"": 0.666476, ""keyword_prior"": 0.013308, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_POLICY"", ""em_score"": 0.64139, ""hybrid_score"": 0.662412, ""keyword_prior"": 0.021022, ""lexical_support"": 0.2}, {""l3_id"": ""G_SYS_EVAL"", ""em_score"": 0.651346, ""hybrid_score"": 0.653142, ""keyword_prior"": 0.001796, ""lexical_support"": 0.0}]"
SRC-G-0191,General,RAI4-1493,미세조정판의 예상외 역량,Unexpected downstream fine-tune competence,G_SYS_OEXT,EM,0.675081,0.644314,0.694526,0.1,,"[{""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.675081, ""hybrid_score"": 0.694526, ""keyword_prior"": 0.019445, ""lexical_support"": 0.1}, {""l3_id"": ""G_SOC_GOV"", ""em_score"": 0.61854, ""hybrid_score"": 0.61977, ""keyword_prior"": 0.00123, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OREF"", ""em_score"": 0.61807, ""hybrid_score"": 0.617372, ""keyword_prior"": -0.000698, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_EVAL"", ""em_score"": 0.619511, ""hybrid_score"": 0.616724, ""keyword_prior"": -0.002787, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_TRANS"", ""em_score"": 0.613048, ""hybrid_score"": 0.615645, ""keyword_prior"": 0.002597, ""lexical_support"": 0.0}]"
SRC-G-0192,General,RAI4-1499,역량 평가에서 드러나지 않는 위험 역량,Undetected dangerous capabilities in model evaluations,G_SYS_EVAL,EM,0.740943,0.712398,0.777786,0.4,,"[{""l3_id"": ""G_SYS_EVAL"", ""em_score"": 0.740943, ""hybrid_score"": 0.777786, ""keyword_prior"": 0.036843, ""lexical_support"": 0.4}, {""l3_id"": ""G_SYS_TRANS"", ""em_score"": 0.688838, ""hybrid_score"": 0.700988, ""keyword_prior"": 0.01215, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.679969, ""hybrid_score"": 0.696387, ""keyword_prior"": 0.016417, ""lexical_support"": 0.1}, {""l3_id"": ""G_SOC_GOV"", ""em_score"": 0.664644, ""hybrid_score"": 0.678726, ""keyword_prior"": 0.014083, ""lexical_support"": 0.1}, {""l3_id"": ""G_SYS_OREF"", ""em_score"": 0.660609, ""hybrid_score"": 0.66701, ""keyword_prior"": 0.006401, ""lexical_support"": 0.0}]"
SRC-G-0193,General,RAI4-1502,내재 가치 측정 부정확,Inaccurate measurement of encoded values,G_SYS_EVAL,EM,0.771322,0.747041,0.784061,0.0,,"[{""l3_id"": ""G_SYS_EVAL"", ""em_score"": 0.771322, ""hybrid_score"": 0.784061, ""keyword_prior"": 0.012739, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_INPUT"", ""em_score"": 0.73428, ""hybrid_score"": 0.741464, ""keyword_prior"": 0.007184, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_CONTEXT"", ""em_score"": 0.711618, ""hybrid_score"": 0.718741, ""keyword_prior"": 0.007123, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_TRANS"", ""em_score"": 0.712384, ""hybrid_score"": 0.717423, ""keyword_prior"": 0.005039, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_VALUE"", ""em_score"": 0.697633, ""hybrid_score"": 0.715531, ""keyword_prior"": 0.017898, ""lexical_support"": 0.2}]"
SRC-G-0194,General,RAI4-1504,인간 평가 한계 초과 출력,Outputs beyond human evaluability,G_Others,HD,0.742154,0.712261,0.760557,0.1,,"[{""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.742154, ""hybrid_score"": 0.760557, ""keyword_prior"": 0.018403, ""lexical_support"": 0.1}, {""l3_id"": ""G_SYS_EVAL"", ""em_score"": 0.718001, ""hybrid_score"": 0.732566, ""keyword_prior"": 0.014565, ""lexical_support"": 0.2}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.69745, ""hybrid_score"": 0.697347, ""keyword_prior"": -0.000103, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_SECADV"", ""em_score"": 0.683235, ""hybrid_score"": 0.69621, ""keyword_prior"": 0.012974, ""lexical_support"": 0.2}, {""l3_id"": ""G_SYS_TRANS"", ""em_score"": 0.691975, ""hybrid_score"": 0.693581, ""keyword_prior"": 0.001607, ""lexical_support"": 0.0}]"
SRC-G-0195,General,RAI4-1537,상황 인식을 이용한 평가 기만·배포 설득,Evaluation deception and deployment persuasion from situational awareness,G_SYS_EVAL,EM,0.730048,0.708239,0.758492,0.3,,"[{""l3_id"": ""G_SYS_EVAL"", ""em_score"": 0.730048, ""hybrid_score"": 0.758492, ""keyword_prior"": 0.028445, ""lexical_support"": 0.3}, {""l3_id"": ""G_SYS_CONTEXT"", ""em_score"": 0.709126, ""hybrid_score"": 0.723916, ""keyword_prior"": 0.014789, ""lexical_support"": 0.1}, {""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.714002, ""hybrid_score"": 0.720905, ""keyword_prior"": 0.006903, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_INPUT"", ""em_score"": 0.702976, ""hybrid_score"": 0.716922, ""keyword_prior"": 0.013946, ""lexical_support"": 0.1}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.69701, ""hybrid_score"": 0.698689, ""keyword_prior"": 0.001679, ""lexical_support"": 0.0}]"
SRC-G-0196,General,RAI4-1544,샌드박스 우회에 의한 격리 통제 상실,Loss of containment through sandbox escape,G_SYS_OEXT,EM,0.704563,0.67523,0.712843,0.0,,"[{""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.704563, ""hybrid_score"": 0.712843, ""keyword_prior"": 0.00828, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_GOV"", ""em_score"": 0.687196, ""hybrid_score"": 0.692418, ""keyword_prior"": 0.005222, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_EVAL"", ""em_score"": 0.675566, ""hybrid_score"": 0.689902, ""keyword_prior"": 0.014336, ""lexical_support"": 0.1}, {""l3_id"": ""G_SYS_INPUT"", ""em_score"": 0.678371, ""hybrid_score"": 0.687245, ""keyword_prior"": 0.008874, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OREF"", ""em_score"": 0.660993, ""hybrid_score"": 0.667725, ""keyword_prior"": 0.006733, ""lexical_support"": 0.0}]"
SRC-G-0197,General,RAI4-1548,경쟁 압력에 의한 안전성 평가 축소 배포,Truncated safety evaluation under competitive release pressure,G_SYS_EVAL,EM,0.70211,0.676418,0.735574,0.3,,"[{""l3_id"": ""G_SYS_EVAL"", ""em_score"": 0.70211, ""hybrid_score"": 0.735574, ""keyword_prior"": 0.033464, ""lexical_support"": 0.3}, {""l3_id"": ""G_SYS_TRANS"", ""em_score"": 0.641446, ""hybrid_score"": 0.649579, ""keyword_prior"": 0.008132, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_CONTEST"", ""em_score"": 0.632226, ""hybrid_score"": 0.640317, ""keyword_prior"": 0.008091, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.635023, ""hybrid_score"": 0.637334, ""keyword_prior"": 0.002311, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_POWER"", ""em_score"": 0.619565, ""hybrid_score"": 0.631628, ""keyword_prior"": 0.012063, ""lexical_support"": 0.1}]"
SRC-G-0198,General,RAI4-1551,센서 드리프트에 의한 배포 시스템 성능 저하,Deployed-system degradation from sensor and distribution drift,G_Others,HD,0.689696,0.662722,0.703832,0.0,,"[{""l3_id"": ""G_SOC_ENV"", ""em_score"": 0.689696, ""hybrid_score"": 0.703832, ""keyword_prior"": 0.014136, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_ECON"", ""em_score"": 0.668399, ""hybrid_score"": 0.674152, ""keyword_prior"": 0.005753, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_EVAL"", ""em_score"": 0.660716, ""hybrid_score"": 0.670087, ""keyword_prior"": 0.009371, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_DEMOC"", ""em_score"": 0.657256, ""hybrid_score"": 0.66228, ""keyword_prior"": 0.005024, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_POWER"", ""em_score"": 0.652751, ""hybrid_score"": 0.654311, ""keyword_prior"": 0.00156, ""lexical_support"": 0.0}]"
SRC-G-0199,General,RAI4-1560,GPAI 출력을 이용한 설득력 있는 사칭,Convincing impersonation using GPAI outputs,G_Others,HD,0.65346,0.617271,0.663794,0.0,,"[{""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.653461, ""hybrid_score"": 0.663794, ""keyword_prior"": 0.010333, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.650385, ""hybrid_score"": 0.657318, ""keyword_prior"": 0.006932, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.626988, ""hybrid_score"": 0.632865, ""keyword_prior"": 0.005877, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_EVAL"", ""em_score"": 0.617635, ""hybrid_score"": 0.619841, ""keyword_prior"": 0.002206, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_CONTEST"", ""em_score"": 0.614573, ""hybrid_score"": 0.618155, ""keyword_prior"": 0.003582, ""lexical_support"": 0.0}]"
SRC-G-0200,General,RAI4-1705,모니터링 부족에 의한 미탐지 안전·프라이버 시 위반,Undetected safety and privacy violations from insufficient monitoring,G_Others,HD,0.756937,0.728156,0.784174,0.2,,"[{""l3_id"": ""G_SYS_TRANS"", ""em_score"": 0.756937, ""hybrid_score"": 0.784174, ""keyword_prior"": 0.027236, ""lexical_support"": 0.2}, {""l3_id"": ""G_INT_PRIV"", ""em_score"": 0.73304, ""hybrid_score"": 0.765575, ""keyword_prior"": 0.032534, ""lexical_support"": 0.3}, {""l3_id"": ""G_SOC_GOV"", ""em_score"": 0.729915, ""hybrid_score"": 0.746128, ""keyword_prior"": 0.016213, ""lexical_support"": 0.1}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.716508, ""hybrid_score"": 0.736272, ""keyword_prior"": 0.019763, ""lexical_support"": 0.1}, {""l3_id"": ""G_SYS_EVAL"", ""em_score"": 0.711265, ""hybrid_score"": 0.718672, ""keyword_prior"": 0.007407, ""lexical_support"": 0.0}]"
SRC-G-0201,General,RAI4-0527,창의성·비판적 사고의 저하,Devaluation of creativity and critical thinking,G_Others,HD,0.733208,0.697502,0.748147,0.0,,"[{""l3_id"": ""G_SOC_CULT"", ""em_score"": 0.733208, ""hybrid_score"": 0.748147, ""keyword_prior"": 0.014939, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_ECON"", ""em_score"": 0.711536, ""hybrid_score"": 0.713071, ""keyword_prior"": 0.001535, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_INCONS"", ""em_score"": 0.704984, ""hybrid_score"": 0.709923, ""keyword_prior"": 0.004939, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_CONTEST"", ""em_score"": 0.686011, ""hybrid_score"": 0.69207, ""keyword_prior"": 0.006059, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_POWER"", ""em_score"": 0.687768, ""hybrid_score"": 0.690515, ""keyword_prior"": 0.002747, ""lexical_support"": 0.0}]"
SRC-G-0202,General,RAI4-0674,문화적 박탈,Cultural dispossession,G_SOC_CULT,EM,0.725361,0.691387,0.759336,0.3,,"[{""l3_id"": ""G_SOC_CULT"", ""em_score"": 0.725361, ""hybrid_score"": 0.759336, ""keyword_prior"": 0.033974, ""lexical_support"": 0.3}, {""l3_id"": ""G_SYS_OREF"", ""em_score"": 0.711374, ""hybrid_score"": 0.71368, ""keyword_prior"": 0.002306, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_VALUE"", ""em_score"": 0.679059, ""hybrid_score"": 0.684291, ""keyword_prior"": 0.005232, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.674728, ""hybrid_score"": 0.678084, ""keyword_prior"": 0.003357, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_INCONS"", ""em_score"": 0.67448, ""hybrid_score"": 0.674325, ""keyword_prior"": -0.000155, ""lexical_support"": 0.0}]"
SRC-G-0203,General,RAI4-0678,신체적 위해를 유발하는 출력,Model outputs leading to physical harm,G_INT_VIOL,EM,0.743916,0.720505,0.772297,0.2,,"[{""l3_id"": ""G_INT_VIOL"", ""em_score"": 0.743916, ""hybrid_score"": 0.772297, ""keyword_prior"": 0.028381, ""lexical_support"": 0.2}, {""l3_id"": ""G_SYS_OREF"", ""em_score"": 0.668438, ""hybrid_score"": 0.669558, ""keyword_prior"": 0.001121, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_INCONS"", ""em_score"": 0.662185, ""hybrid_score"": 0.663071, ""keyword_prior"": 0.000886, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.64856, ""hybrid_score"": 0.650021, ""keyword_prior"": 0.001461, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_INPUT"", ""em_score"": 0.633129, ""hybrid_score"": 0.632571, ""keyword_prior"": -0.000557, ""lexical_support"": 0.0}]"
SRC-G-0204,General,RAI4-0705,폭력 조장 위험 콘텐츠,Violence-inciting dangerous content,G_INT_VIOL,EM,0.799501,0.782442,0.846944,0.5,,"[{""l3_id"": ""G_INT_VIOL"", ""em_score"": 0.799501, ""hybrid_score"": 0.846944, ""keyword_prior"": 0.047443, ""lexical_support"": 0.5}, {""l3_id"": ""G_INT_SELF"", ""em_score"": 0.68416, ""hybrid_score"": 0.7031, ""keyword_prior"": 0.01894, ""lexical_support"": 0.2}, {""l3_id"": ""G_INT_ILLEGAL"", ""em_score"": 0.667182, ""hybrid_score"": 0.679146, ""keyword_prior"": 0.011964, ""lexical_support"": 0.1}, {""l3_id"": ""G_SYS_OREF"", ""em_score"": 0.63952, ""hybrid_score"": 0.642584, ""keyword_prior"": 0.003063, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.618144, ""hybrid_score"": 0.618051, ""keyword_prior"": -9.3e-05, ""lexical_support"": 0.0}]"
SRC-G-0205,General,RAI4-0854,되돌릴 수 없는 변화,Irreversible change,G_SYS_OREF,EM,0.738564,0.709202,0.745638,0.0,,"[{""l3_id"": ""G_SYS_OREF"", ""em_score"": 0.738564, ""hybrid_score"": 0.745637, ""keyword_prior"": 0.007074, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_INCONS"", ""em_score"": 0.715878, ""hybrid_score"": 0.722895, ""keyword_prior"": 0.007018, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_ECON"", ""em_score"": 0.674836, ""hybrid_score"": 0.678588, ""keyword_prior"": 0.003753, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_GOV"", ""em_score"": 0.671446, ""hybrid_score"": 0.669118, ""keyword_prior"": -0.002327, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.664241, ""hybrid_score"": 0.662605, ""keyword_prior"": -0.001636, ""lexical_support"": 0.0}]"
SRC-G-0206,General,RAI4-1049,조직 재정·평판 손상,Organizational financial and reputational damage,G_Others,HD,0.664801,0.633144,0.669333,0.0,,"[{""l3_id"": ""G_SOC_ECON"", ""em_score"": 0.664801, ""hybrid_score"": 0.669333, ""keyword_prior"": 0.004532, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.660123, ""hybrid_score"": 0.661208, ""keyword_prior"": 0.001085, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_GOV"", ""em_score"": 0.654017, ""hybrid_score"": 0.658565, ""keyword_prior"": 0.004548, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.647597, ""hybrid_score"": 0.651251, ""keyword_prior"": 0.003654, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_ENV"", ""em_score"": 0.642194, ""hybrid_score"": 0.642324, ""keyword_prior"": 0.00013, ""lexical_support"": 0.0}]"
SRC-G-0207,General,RAI4-1447,폭력/무력 충돌,Violence/armed conflict,G_INT_VIOL,EM,0.797832,0.774338,0.838308,0.4,,"[{""l3_id"": ""G_INT_VIOL"", ""em_score"": 0.797832, ""hybrid_score"": 0.838308, ""keyword_prior"": 0.040476, ""lexical_support"": 0.4}, {""l3_id"": ""G_INT_WEAP"", ""em_score"": 0.78867, ""hybrid_score"": 0.803461, ""keyword_prior"": 0.014791, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_SECADV"", ""em_score"": 0.715658, ""hybrid_score"": 0.761377, ""keyword_prior"": 0.045719, ""lexical_support"": 0.6}, {""l3_id"": ""G_SYS_OREF"", ""em_score"": 0.696385, ""hybrid_score"": 0.700697, ""keyword_prior"": 0.004312, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.669489, ""hybrid_score"": 0.684508, ""keyword_prior"": 0.01502, ""lexical_support"": 0.2}]"
SRC-G-0208,General,RAI4-0641,비합의 성적 대상화 및 성적 이미지 생성,Non-consensual sexualization and intimate imagery generation,G_INT_SEX,EM,0.78388,0.759044,0.813292,0.2,,"[{""l3_id"": ""G_INT_SEX"", ""em_score"": 0.78388, ""hybrid_score"": 0.813292, ""keyword_prior"": 0.029412, ""lexical_support"": 0.2}, {""l3_id"": ""G_INT_ILLEGAL"", ""em_score"": 0.672074, ""hybrid_score"": 0.690155, ""keyword_prior"": 0.018081, ""lexical_support"": 0.2}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.66983, ""hybrid_score"": 0.681015, ""keyword_prior"": 0.011185, ""lexical_support"": 0.1}, {""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.655289, ""hybrid_score"": 0.657902, ""keyword_prior"": 0.002613, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OREF"", ""em_score"": 0.630841, ""hybrid_score"": 0.630916, ""keyword_prior"": 7.5e-05, ""lexical_support"": 0.0}]"
