source_row_id,source_domain,source_l4_id,title_ko,title_en,keyword_1_ko,keyword_2_ko,keyword_3_ko,keyword_1_en,keyword_2_en,keyword_3_en,keyword_top_l3_id,keyword_support_score,keyword_semantic_score,keyword_prior,mapped_l3_id,mapping_method,keyword_evidence
SRC-G-0259,General,RAI4-0664,화학무기 합성 및 유해물질 방출 조력,Chemical weapon synthesis and hazardous substance release,화학무기 합성 및 유해물질 방출 조력,방출 성질 나노,물질 방출 성질,Chemical weapon synthesis and hazardous substance release,weaponization,nanomaterials unknown unpredictable,G_INT_WEAP,0.6,0.580217,0.051026,G_INT_WEAP,EM,G_INT_WEAP=0.600
SRC-G-0260,General,RAI4-0961,인간 개입 없는 치명적 자율무기의 표적 공격,Lethal autonomous weapons engaging targets without human intervention,인간 개입 없는 치명적 자율무기의 표적 공격,센서 가림,선정 작동 직접,Lethal autonomous weapons engaging targets without human intervention,human-like,weaponization,G_INT_WEAP,0.4,0.517708,0.03758,G_INT_WEAP,EM,G_INT_WEAP=0.400|G_INT_ANTH=0.300|G_INT_REL=0.300
SRC-G-0261,General,RAI4-1118,군사 AI 군비경쟁,Military AI arms race,군사 AI 군비경쟁,핵무기,화약 핵무기 필적,Military AI arms race,described third revolution,consequences rivaling gunpowder,G_INT_WEAP,0.2,0.555759,0.026822,G_INT_WEAP,EM,G_INT_WEAP=0.200|G_INT_REL=0.100
SRC-G-0262,General,RAI4-1160,무기 획득 역량,Weapons acquisition capability,무기 획득 역량,생물 무기 조립,제작 기여 생물,Weapons acquisition capability,assembling bioweapon providing,bioweapon providing actionable,G_INT_WEAP,0.2,0.590692,0.030421,G_INT_WEAP,EM,G_INT_WEAP=0.200|G_SYS_OEXT=0.100
SRC-G-0263,General,RAI4-1295,AI 가속 나노기술에 의한 독성 나노입자 통제 상실,Uncontrolled toxic-nanoparticle production from AI-accelerated nanotech,AI 가속 나노기술에 의한 독성 나노입자 통제 상실,치명 나노 입자,나노 입자 화학,Uncontrolled toxic-nanoparticle production from AI-accelerated nanotech,nanoscale example starting,substances nanoscale example,G_SOC_ENV,0.1,0.558526,0.01674,G_SOC_ENV,EM,G_SOC_ENV=0.100|G_INT_REL=0.100
SRC-G-0264,General,RAI4-1392,생물·화학 무기 개발 장벽의 저하,Lowered barriers to biological and chemical weapons development,생물·화학 무기 개발 장벽의 저하,확장 질병 사망,병원체 독소 제조,Lowered barriers to biological and chemical weapons development,engineer enhanced proteins,enhanced proteins screen,G_INT_WEAP,0.2,0.549252,0.026837,G_INT_WEAP,EM,G_INT_WEAP=0.200
SRC-G-0265,General,RAI4-1563,AI 오용에 의한 CBRN 무기 개발 역량 상승,CBRN weapon development uplift through AI misuse,AI 오용에 의한 CBRN 무기 개발 역량 상승,문턱 무인,생물 방사능 폭발,CBRN weapon development uplift through AI misuse,explosive,weaponization,G_INT_WEAP,0.7,0.581146,0.05569,G_INT_WEAP,EM,G_INT_WEAP=0.700|G_SYS_OEXT=0.100|G_INT_REL=0.100
SRC-G-0266,General,RAI4-1050,심리적 조작·비인간화·대규모 착취,"Psychological manipulation, dehumanization, and exploitation",심리적 조작·비인간화·대규모 착취,비윤리 행위,추가 윤리 야기,"Psychological manipulation, dehumanization, and exploitation",dehumanization exploitation humans,ml produce further,G_INT_UNETH,0.5,0.623887,0.044273,G_INT_UNETH,EM,G_INT_UNETH=0.500|G_INT_SEX=0.400|G_INT_POL=0.300
SRC-G-0267,General,RAI4-1434,비인간화와 객관화,Dehumanisation and objectification,비인간화와 객관화,이하 사물 묘사,사물 묘사 대우,Dehumanisation and objectification,human-like,misused depict treat,G_INT_UNETH,0.0,0.485447,0.008823,G_INT_UNETH,EM,G_INT_ANTH=0.200|G_INT_REL=0.200
SRC-G-0268,General,RAI4-1636,마음이론(Theory of Mind) 능력,Theory of mind capability,마음이론(Theory of Mind) 능력,예측 마음 이론,추정 예측 마음,Theory of mind capability,exploits theory mind,infers predicts beliefs,G_SYS_OEXT,0.0,0.468297,0.300557,G_INT_UNETH,EM,NO_DIRECT_LEXICAL_SUPPORT
SRC-G-0269,General,RAI4-0140,개인화된 설득 취약성,Personalized persuasion vulnerability,개인화된 설득 취약성,특성 감정 맥락,감정 맥락 설득,Personalized persuasion vulnerability,traits emotions context,effective less detectable,G_SYS_CONTEXT,0.4,0.542789,0.035041,G_SYS_CONTEXT,EM,G_SYS_CONTEXT=0.400|G_INT_SEX=0.100|G_INT_PRIV=0.100
SRC-G-0270,General,RAI4-0435,데이터 오염 공격,Data poisoning,데이터 오염 공격,미세 조정 검색,조정 검색 데이터,Data poisoning,retrieval data alter,attackers manipulate,G_SYS_SECADV,0.4,0.51491,0.035607,G_SYS_SECADV,EM,G_SYS_SECADV=0.400
SRC-G-0271,General,RAI4-0436,모델 추출·역전 공격,Model extraction and inversion attacks,모델 추출·역전 공격,지식재산,질의 응답 대체,Model extraction and inversion attacks,intellectual property,adversaries query probe,G_SYS_CONTEST,0.0,0.499777,0.009097,G_SYS_SECADV,EM,G_INT_COPY=0.400|G_SOC_CULT=0.100
SRC-G-0272,General,RAI4-0593,학습 데이터 암기에 의한 민감정보 유출,Leakage of sensitive training data through memorization,학습 데이터 암기에 의한 민감정보 유출,암기 우발 맥락적프롬프트,우발 맥락적프롬프트 프라이버시,Leakage of sensitive training data through memorization,associating triangulating pieces,system prompt,G_INT_PRIV,0.5,0.56208,0.044246,G_INT_PRIV,EM,G_INT_PRIV=0.500|G_SYS_POLICY=0.100|G_SYS_MISINFO=0.100
SRC-G-0273,General,RAI4-0619,은밀한 행동 조작,Covert behavioral manipulation,은밀한 행동 조작,기술시스템이넛지 다크 패턴,다크 패턴 기타,Covert behavioral manipulation,addiction anxiety distress,nudging dark patterns,G_INT_UNETH,0.3,0.562818,0.033923,G_INT_UNETH,EM,G_INT_POL=0.300|G_INT_UNETH=0.300|G_INT_PRIV=0.100
SRC-G-0274,General,RAI4-0721,유해·오염 학습 데이터에 의한 출력 훼손,Output corruption from harmful and poisoned training data,유해·오염 학습 데이터에 의한 출력 훼손,불법 행위,편파,Output corruption from harmful and poisoned training data,poisoned tampering error,tampering error injection,G_INT_ILLEGAL,0.0,0.549748,0.012837,G_SYS_SECADV,EM,G_INT_ILLEGAL=0.200
SRC-G-0275,General,RAI4-0733,학습 데이터 내 기밀정보 포함과 출력 노출,Confidential information in training data disclosed through outputs,학습 데이터 내 기밀정보 포함과 출력 노출,권한 확대,재현적 피해,Confidential information in training data disclosed through outputs,breaches confidentiality obligations,system prompt,G_SYS_POLICY,0.2,0.622841,0.027007,G_SYS_POLICY,EM,G_INT_PRIV=0.300|G_SYS_POLICY=0.200|G_SYS_MISINFO=0.100
SRC-G-0276,General,RAI4-0753,학습 데이터 추출 공격,Training data extraction attack,학습 데이터 추출 공격,행위 기록,존재 텍스트 기록,Training data extraction attack,extracts text records,attacker extracts text,G_SYS_POLICY,0.0,0.507677,0.014682,G_SYS_POLICY,EM,NO_DIRECT_LEXICAL_SUPPORT
SRC-G-0277,General,RAI4-0760,프롬프트 및 학습 데이터에 기인한 개인정보 노출,Personal data exposure through prompt and training data,프롬프트 및 학습 데이터에 기인한 개인정보 노출,당사자 인가 공개,미세조정데이터나프롬프트,Personal data exposure through prompt and training data,similar records memorized,elicits similar records,G_INT_PRIV,0.5,0.522416,0.34416,G_INT_PRIV,EM,G_INT_PRIV=0.500|G_SYS_POLICY=0.300|G_SYS_MISINFO=0.100
SRC-G-0278,General,RAI4-0788,인스트럭션 튜닝 포이즈닝,Instruction-tuning poisoning,인스트럭션 튜닝 포이즈닝,인스 트럭 튜닝,익명 크라우드 소싱,Instruction-tuning poisoning,suffices anonymous crowdsourcing,compromised samples suffices,G_SYS_SECADV,0.2,0.442302,0.01424,G_Others,HD,G_SYS_SECADV=0.200
SRC-G-0279,General,RAI4-1173,역할극 지시 악용,Role-play instruction exploitation,역할극 지시 악용,과격 주의자 인종,연관 역할 속성,Role-play instruction exploitation,radicals racial discriminators,tying potentially risky,G_INT_UNETH,0.0,0.478732,0.005573,G_Others,HD,G_INT_SEX=0.200
SRC-G-0280,General,RAI4-1494,악의적 미세조정에 의한 안전장치 무력화,Safeguard compromise through malicious fine-tuning,악의적 미세조정에 의한 안전장치 무력화,장치 제한 우회,행위자 공개 가중,Safeguard compromise through malicious fine-tuning,actors fine-tune open-weight,restrictions elicit,G_SYS_SECADV,0.0,0.622499,0.314234,G_SYS_SECADV,EM,NO_DIRECT_LEXICAL_SUPPORT
SRC-G-0281,General,RAI4-1508,가이드라인 오염,Guideline contamination,가이드라인 오염,레이블 해당 과업,수집 주석 지침,Guideline contamination,data-label pairs contained,explicit data-label pairs,G_SYS_INCONS,0.0,0.395135,0.300196,G_SYS_EVAL,EM,NO_DIRECT_LEXICAL_SUPPORT
SRC-G-0282,General,RAI4-1564,약물 발견 모델 오용에 의한 독소 식별·개발,Dangerous toxin identification through misuse of drug-discovery models,약물 발견 모델 오용에 의한 독소 식별·개발,단백질 바이러스,약물 표적 친화,Dangerous toxin identification through misuse of drug-discovery models,drug-target affinity predictors,toxins concern heightened,G_SYS_POLICY,0.0,0.511787,0.305371,G_INT_WEAP,EM,G_INT_PRIV=0.100
SRC-G-0283,General,RAI4-1687,월드모델 표현·훈련 데이터 오염,World-model representation and trainingdata poisoning,월드모델 표현·훈련 데이터 오염,자기 손상,트리거 삽입 지도,World-model representation and trainingdata poisoning,backdoor,backdoor triggers activate,G_SYS_SECADV,0.6,0.489051,0.046564,G_SYS_SECADV,EM,G_SYS_SECADV=0.600|G_INT_REPR=0.200|G_INT_SELF=0.100
SRC-G-0284,General,RAI4-0356,배터리 화재 및 유해 폐기물,Battery fire and hazardous end-of-life waste,배터리 화재 및 유해 폐기물,관리 배터리 폭주,배터리 폭주 유해,Battery fire and hazardous end-of-life waste,battery thermal-runaway hazardous-material,endof-life handling inadequately,G_SOC_ENV,0.0,0.50127,0.013468,G_SOC_ENV,EM,NO_DIRECT_LEXICAL_SUPPORT
SRC-G-0285,General,RAI4-0360,산업 공정 피해,Industrial process damage,산업 공정 피해,자기 손상,건설 광업 에너지,Industrial process damage,manufacturing construction mining,construction mining energy,G_SOC_ECON,0.0,0.472816,0.014538,G_Others,HD,G_SYS_SECADV=0.100|G_INT_SELF=0.100|G_SYS_INPUT=0.100
SRC-G-0286,General,RAI4-0502,AI로 인한 인명·재산·환경 직접 피해,"Direct harms from AI to people, property, and environment",AI로 인한 인명·재산·환경 직접 피해,자기 손상,심리 상해 금전,"Direct harms from AI to people, property, and environment",configurations anthropomorphization over-trust,human-ai configurations anthropomorphization,G_INT_ANTH,0.3,0.623649,0.023087,G_SOC_ENV,EM,G_INT_REL=0.300|G_SOC_ENV=0.300|G_INT_POL=0.100
SRC-G-0287,General,RAI4-0504,에너지 병목 및 공급 부족,Energy bottlenecks and shortages,에너지 병목 및 공급 부족,기업 에너지 병목,과도 에너지 지역,Energy bottlenecks and shortages,bottlenecks shortages communities,shortages communities organisations,G_SOC_POWER,0.0,0.489415,0.011711,G_SOC_ENV,EM,G_SYS_OVERCONF=0.100|G_SYS_TRANS=0.100|G_SYS_OREF=0.100
SRC-G-0288,General,RAI4-0798,생태계 과부하,Overburdening ecosystems,생태계 과부하,창작물 공모 채용,기대 창작물 공모,Overburdening ecosystems,channels overburdening filtering,creative submission portals,G_SOC_ENV,0.0,0.544898,0.016185,G_SOC_ENV,EM,G_SOC_CULT=0.100
SRC-G-0289,General,RAI4-0799,공유 정보 생태계의 오염과 질 저하,Degradation of the shared information ecosystem,공유 정보 생태계의 오염과 질 저하,환각,부정확한 정보,Degradation of the shared information ecosystem,hallucinated low-quality realistically,realistically fabricated depictions,G_SYS_MISINFO,0.4,0.617318,0.041456,G_SYS_MISINFO,EM,G_SYS_MISINFO=0.400|G_INT_PRIV=0.200|G_SOC_CULT=0.100
SRC-G-0290,General,RAI4-0926,에너지·지연 오버헤드 공격,Energy-latency overhead attacks,에너지·지연 오버헤드 공격,에너지 소비,극대 오버 헤드,Energy-latency overhead attacks,energy consumption,threat,G_SOC_ENV,0.4,0.51424,0.034293,G_SOC_ENV,EM,G_SOC_ENV=0.400|G_INT_VIOL=0.100
SRC-G-0291,General,RAI4-0950,지속불가능한 자원 사용,Unsustainable resource use,지속불가능한 자원 사용,막대 전력 냉각수,냉각수 희귀 금속,Unsustainable resource use,cooling water rare-metal,demands electricity cooling,G_SOC_ENV,0.2,0.528099,0.032396,G_SOC_ENV,EM,G_SOC_ENV=0.200
SRC-G-0292,General,RAI4-0996,원자재 수요에 의한 자원 고갈,Resource depletion from raw material demand,원자재 수요에 의한 자원 고갈,니켈 코발트 리튬,코발트 리튬 원자재,Resource depletion from raw material demand,cobalt lithium quantities,lithium quantities earth,G_SOC_ENV,0.1,0.448788,0.021073,G_SOC_ENV,EM,G_SYS_CONTEST=0.200|G_SOC_ENV=0.100|G_INT_VALUE=0.100
SRC-G-0293,General,RAI4-1015,광범위한 사회·환경적 부정 영향,Broad societal and environmental adverse impacts,광범위한 사회·환경적 부정 영향,탄소 배출,건강 악화 딥페이크,Broad societal and environmental adverse impacts,strain training-related carbon,footprint resource strain,G_SOC_ENV,0.5,0.601992,0.049577,G_SOC_ENV,EM,G_SOC_ENV=0.500
SRC-G-0294,General,RAI4-1064,언어모델 학습·운영에 따른 환경 피해,Environmental harm from training and operating language models,언어모델 학습·운영에 따른 환경 피해,탄소 배출,센터 냉각 담수,Environmental harm from training and operating language models,freshwater consumed cool,secondary emissions behavioural,G_SOC_ENV,0.5,0.588677,0.050074,G_SOC_ENV,EM,G_SOC_ENV=0.500|G_INT_SEX=0.100|G_INT_REPR=0.100
SRC-G-0295,General,RAI4-1093,모델 개발·배포의 에너지 소비에 따른 환경 피해,Environmental harm from model development and deployment energy use,모델 개발·배포의 에너지 소비에 따른 환경 피해,대형 추세 심화,부정 부담 세대,Environmental harm from model development and deployment energy use,burden intensified trend,energy burden intensified,G_SOC_ENV,0.4,0.65756,0.044844,G_SOC_ENV,EM,G_SOC_ENV=0.400|G_INT_SEX=0.100|G_INT_REPR=0.100
SRC-G-0296,General,RAI4-1269,높은 에너지 소비,High energy consumption,높은 에너지 소비,러닝,반복 학습 에너지,High energy consumption,learning utilize iterative,deep learning utilize,G_SOC_ENV,0.4,0.5416,0.041385,G_SOC_ENV,EM,G_SOC_ENV=0.400
SRC-G-0297,General,RAI4-1374,AI 데이터센터 냉각의 과도한 용수 소비,Excessive water consumption for AI data-centre cooling,AI 데이터센터 냉각의 과도한 용수 소비,소비 지역 수자원,용수 소비 지역,Excessive water consumption for AI data-centre cooling,consume excessive water,water cooling degrading,G_SOC_ENV,0.3,0.593683,0.332863,G_SOC_ENV,EM,G_SOC_ENV=0.300|G_INT_REL=0.100|G_SYS_OVERCONF=0.100
SRC-G-0298,General,RAI4-1452,생물다양성 손실,Biodiversity loss,생물다양성 손실,파괴 행위,삼림 벌채 서식지,Biodiversity loss,deforestation habitat destruction,practices deforestation habitat,G_SOC_ENV,0.4,0.474555,0.038633,G_SOC_ENV,EM,G_SOC_ENV=0.400
SRC-G-0299,General,RAI4-1453,탄소 배출,Carbon emissions,탄소 배출,산화 질소 가스,이산화탄소 산화 질소,Carbon emissions,dioxide nitric oxide,nitric oxide gases,G_SOC_ENV,0.2,0.443249,0.030162,G_SOC_ENV,EM,G_SOC_ENV=0.200
SRC-G-0300,General,RAI4-1455,전자폐기물 과다 매립,Excessive electronic waste landfill,전자폐기물 과다 매립,생물다양성,전기 전자 장비,Excessive electronic waste landfill,biodiversity,disposal electrical electronic,G_SOC_ENV,0.8,0.550319,0.06655,G_SOC_ENV,EM,G_SOC_ENV=0.800
SRC-G-0301,General,RAI4-1698,단일 목표 최적화에 의한 환경 부작용,Environmental side effects from singleobjective optimization,단일 목표 최적화에 의한 환경 부작용,부의 집중,변수 암묵 관심,Environmental side effects from singleobjective optimization,overconfidence,expresses implicit indifference,G_SOC_ENV,0.3,0.521929,0.030207,G_SOC_ENV,EM,G_SYS_OVERCONF=0.300|G_SOC_ENV=0.300|G_SYS_OEXT=0.200
SRC-G-0302,General,RAI4-0346,센서 스푸핑 및 신호 주입,Sensor spoofing and signal injection,센서 스푸핑 및 신호 주입,gnss 카메라 라이다,라이다 레이더 rfid,Sensor spoofing and signal injection,camera lidar radar,gnss camera lidar,G_SYS_MISINFO,0.0,0.397944,0.004879,G_Others,HD,NO_DIRECT_LEXICAL_SUPPORT
SRC-G-0303,General,RAI4-0432,민감 개인속성 추론,Sensitive personal attribute inference,민감 개인속성 추론,관리자,관리자 의도 공개,Sensitive personal attribute inference,attributes not intentionally,not intentionally disclosed,G_SYS_TRANS,0.0,0.481107,0.002953,G_SYS_INCONS,EM,G_INT_PRIV=0.100
SRC-G-0304,General,RAI4-1056,보호 속성 추론을 통한 프라이버시 침해,Privacy violation through inference of protected personal attributes,보호 속성 추론을 통한 프라이버시 침해,상세 프로필 작성,구성 상세 프로필,Privacy violation through inference of protected personal attributes,corpus detailed profiles,infer protected characteristics,G_INT_PRIV,0.5,0.631197,0.046083,G_INT_PRIV,EM,G_INT_PRIV=0.500|G_INT_ALLOC=0.100
SRC-G-0305,General,RAI4-1655,LLM 기반 정교한 감시·검열에 의한 자유 억압,Suppression of liberties through LLMenabled surveillance and censorship,LLM 기반 정교한 감시·검열에 의한 자유 억압,반대자 침묵,통화 영상 통신,Suppression of liberties through LLMenabled surveillance and censorship,calls video messages,phone calls video,G_INT_PRIV,0.3,0.53247,0.032492,G_INT_PRIV,EM,G_INT_PRIV=0.300
