source_row_id,source_domain,source_l4_id,title_ko_before,title_ko_after,title_en_before,title_en_after,title_changed,normalisation_rule
SRC-G-0365,General,RAI4-0612,AI 지원 병원체 및 유전물질 강화,병원체 및 유전물질 강화,AI-assisted enhancement of pathogens and genetic material,Enhancement of pathogens and genetic material,True,REMOVE_FORMULAIC_AI_QUALIFIER
SRC-G-0366,General,RAI4-0723,학대적 판타지 대상화,학대적 판타지 대상화,Objectification for abusive fantasy,Objectification for abusive fantasy,False,RETAIN_STANDARD_TERM
SRC-G-0367,General,RAI4-0800,맞춤형 정보 제공에 의한 정보 고치 심화,맞춤형 정보 제공에 의한 정보 고치 심화,Aggravated information cocoons from tailored content,Aggravated information cocoons from tailored content,False,RETAIN_STANDARD_TERM
SRC-G-0368,General,RAI4-0805,이용자 정렬 AI 어시스턴트에 의한 관점 고착 과 시민적 기반 약화,이용자 정렬 AI 어시스턴트에 의한 관점 고착 과 시민적 기반 약화,Viewpoint entrenchment and civic erosion from user-aligned assistants,Viewpoint entrenchment and civic erosion from user-aligned assistants,False,RETAIN_STANDARD_TERM
SRC-G-0369,General,RAI4-0871,개인화를 통한 조작,개인화를 통한 조작,Manipulation via personalization,Manipulation via personalization,False,RETAIN_STANDARD_TERM
SRC-G-0370,General,RAI4-0882,마찰 없는 AI 관계로 인한 개인 성장 저해,마찰 없는 AI 관계로 인한 개인 성장 저해,Stunted personal growth from frictionless AI relationships,Stunted personal growth from frictionless AI relationships,False,RETAIN_STANDARD_TERM
SRC-G-0371,General,RAI4-0885,AI에 대한 오보정된 신뢰와 과잉 의존에 따른 피해,AI에 대한 오보정된 신뢰와 과잉 의존에 따른 피해,Miscalibrated trust in AI and resulting overreliance harms,Miscalibrated trust in AI and resulting overreliance harms,False,RETAIN_STANDARD_TERM
SRC-G-0372,General,RAI4-0890,자아실현 저해 피해,자아실현 저해 피해,Self-actualisation harms,Self-actualisation harms,False,RETAIN_STANDARD_TERM
SRC-G-0373,General,RAI4-0902,AI 시스템에 대한 정서적·물질적·인식론적 의 존,AI 시스템에 대한 정서적·물질적·인식론적 의 존,"Emotional, material, and epistemic dependence on AI systems","Emotional, material, and epistemic dependence on AI systems",False,RETAIN_STANDARD_TERM
SRC-G-0374,General,RAI4-1106,인간-기계 경계의 모호화,인간-기계 경계의 모호화,Blurred human-machine boundaries in interaction,Blurred human-machine boundaries in interaction,False,RETAIN_STANDARD_TERM
SRC-G-0375,General,RAI4-1141,책임에 대한 잘못된 개념,책임에 대한 잘못된 개념,False notions of responsibility,False notions of responsibility,False,RETAIN_STANDARD_TERM
SRC-G-0376,General,RAI4-1190,사용자 정신적 고통 강화,사용자 정신적 고통 강화,Reinforcement of user mental distress,Reinforcement of user mental distress,False,RETAIN_STANDARD_TERM
SRC-G-0377,General,RAI4-1263,직장 내 부적응적 인간-AI 상호작용,직장 내 부적응적 인간-AI 상호작용,Maladaptive human-AI interaction in the workplace,Maladaptive human-AI interaction in the workplace,False,RETAIN_STANDARD_TERM
SRC-G-0378,General,RAI4-1289,보상해킹·와이어헤딩에 의한 에이전트 목표 손상,보상해킹·와이어헤딩에 의한 에이전트 목표 손상,Agent goal corruption through reward hacking and wireheading,Agent goal corruption through reward hacking and wireheading,False,RETAIN_STANDARD_TERM
SRC-G-0379,General,RAI4-1328,소외로 인한 피해,소외로 인한 피해,Harms from estrangement,Harms from estrangement,False,RETAIN_STANDARD_TERM
SRC-G-0380,General,RAI4-1617,견해 예측 기반 맞춤 설득에 의한 조작,견해 예측 기반 맞춤 설득에 의한 조작,Manipulation through view-predictive tailored persuasion,Manipulation through view-predictive tailored persuasion,False,RETAIN_STANDARD_TERM
SRC-G-0381,General,RAI4-0146,광범위 배포 AI 어시스턴트를 통한 대규모 영 향력 행사,광범위 배포 AI 어시스턴트를 통한 대규모 영 향력 행사,Population-scale influence through widely deployed AI assistants,Population-scale influence through widely deployed AI assistants,False,RETAIN_STANDARD_TERM
SRC-G-0382,General,RAI4-0176,알고리즘 작업장 감시·통제,알고리즘 작업장 감시·통제,Algorithmic workplace surveillance and control,Algorithmic workplace surveillance and control,False,RETAIN_STANDARD_TERM
SRC-G-0383,General,RAI4-0450,AI 기반 대량 감시,대량 감시,AI-enabled mass surveillance,Mass surveillance,True,AUTHORITATIVE_OVERRIDE
SRC-G-0384,General,RAI4-0498,민주적 절차·제도 신뢰의 침식,민주적 절차·제도 신뢰의 침식,Erosion of democratic processes and institutional trust,Erosion of democratic processes and institutional trust,False,RETAIN_STANDARD_TERM
SRC-G-0385,General,RAI4-0611,AI 감시에 의한 전체주의 체제 유지,AI 감시에 의한 전체주의 체제 유지,Maintenance of totalitarian regimes through AI surveillance,Maintenance of totalitarian regimes through AI surveillance,False,RETAIN_STANDARD_TERM
SRC-G-0386,General,RAI4-0633,대규모 영향력 작전에 의한 인식 체계 왜곡,대규모 영향력 작전에 의한 인식 체계 왜곡,Epistemic distortion by large-scale influence operations,Epistemic distortion by large-scale influence operations,False,RETAIN_STANDARD_TERM
SRC-G-0387,General,RAI4-0842,추천 알고리즘에 의한 온라인 양극화 심화,추천 알고리즘에 의한 온라인 양극화 심화,Online polarisation driven by recommendation algorithms,Online polarisation driven by recommendation algorithms,False,RETAIN_STANDARD_TERM
SRC-G-0388,General,RAI4-0845,침식된 인식론,침식된 인식론,Eroded epistemics,Eroded epistemics,False,RETAIN_STANDARD_TERM
SRC-G-0389,General,RAI4-0846,정보 신뢰 저하에 따른 집단 의사결정 약화,정보 신뢰 저하에 따른 집단 의사결정 약화,Weakened collective decision-making from eroded trust,Weakened collective decision-making from eroded trust,False,RETAIN_STANDARD_TERM
SRC-G-0390,General,RAI4-0847,설득 도구 확산에 의한 인식론적 분절화,설득 도구 확산에 의한 인식론적 분절화,Epistemic fragmentation from widespread persuasion tools,Epistemic fragmentation from widespread persuasion tools,False,RETAIN_STANDARD_TERM
SRC-G-0391,General,RAI4-0874,노동 대체와 경제·사회 질서의 교란,노동 대체와 경제·사회 질서의 교란,Labour displacement and disruption of economic and social order,Labour displacement and disruption of economic and social order,False,RETAIN_STANDARD_TERM
SRC-G-0392,General,RAI4-0895,문화적 안정성 훼손,문화적 안정성 훼손,Cultural stability disruption,Cultural stability disruption,False,RETAIN_STANDARD_TERM
SRC-G-0393,General,RAI4-0897,사회적 적응 지체로 인한 혼란,사회적 적응 지체로 인한 혼란,Disruptions from outpaced societal adaptation,Disruptions from outpaced societal adaptation,False,RETAIN_STANDARD_TERM
SRC-G-0394,General,RAI4-0909,저관심 AI의 예상외 대규모 파급,저관심 AI의 예상외 대규모 파급,Unexpectedly large impact from low-profile AI,Unexpectedly large impact from low-profile AI,False,RETAIN_STANDARD_TERM
SRC-G-0395,General,RAI4-0956,공유된 현실감각의 상실,공유된 현실감각의 상실,Loss of shared sense of reality,Loss of shared sense of reality,False,RETAIN_STANDARD_TERM
SRC-G-0396,General,RAI4-1240,광범위한 목표로 인한 조작 행동,광범위한 목표로 인한 조작 행동,Manipulative behaviour from broadlyscoped goals,Manipulative behaviour from broadlyscoped goals,False,RETAIN_STANDARD_TERM
SRC-G-0397,General,RAI4-1302,인간 멸종,인간 멸종,Human-extinction risk,Human-extinction risk,False,RETAIN_STANDARD_TERM
SRC-G-0398,General,RAI4-1339,글로벌 AI 공급망 교란,글로벌 AI 공급망 교란,Global AI supply chain disruption,Global AI supply chain disruption,False,RETAIN_STANDARD_TERM
SRC-G-0399,General,RAI4-1421,AI를 통한 민주적 절차 훼손,민주적 절차 훼손,AI-enabled undermining of democratic processes,Undermining of democratic processes,True,AUTHORITATIVE_OVERRIDE
SRC-G-0400,General,RAI4-1585,유해 작업 자동화에 의한 피해 규모 증폭,유해 작업 자동화에 의한 피해 규모 증폭,Amplified harm scale from automated harmful workflows,Amplified harm scale from automated harmful workflows,False,RETAIN_STANDARD_TERM
SRC-G-0401,General,RAI4-1618,자율 사이버 공격을 통한 인간 통제 감소,자율 사이버 공격을 통한 인간 통제 감소,Human control reduction through autonomous cyber offence,Human control reduction through autonomous cyber offence,False,RETAIN_STANDARD_TERM
SRC-G-0402,General,RAI4-0056,AI 피해의 책임·구제 및 시정 경로 실패,AI 피해의 책임·구제 및 시정 경로 실패,"Failure of accountability, redress, and correction pathways for AI harms","Failure of accountability, redress, and correction pathways for AI harms",False,RETAIN_STANDARD_TERM
SRC-G-0403,General,RAI4-0058,추적성 실패,추적성 실패,Traceability failure,Traceability failure,False,RETAIN_STANDARD_TERM
SRC-G-0404,General,RAI4-0076,라이프사이클 거버넌스 불연속성,라이프사이클 거버넌스 불연속성,Lifecycle governance discontinuity,Lifecycle governance discontinuity,False,RETAIN_STANDARD_TERM
SRC-G-0405,General,RAI4-0078,기본권 영향 평가 격차,기본권 영향 평가 격차,Fundamental-rights impact assessment gap,Fundamental-rights impact assessment gap,False,RETAIN_STANDARD_TERM
SRC-G-0406,General,RAI4-0096,위험 소유권의 모호성,위험 소유권의 모호성,Risk ownership ambiguity,Risk ownership ambiguity,False,RETAIN_STANDARD_TERM
SRC-G-0407,General,RAI4-0103,AI 공급망의 책임성·무결성 실패,AI 공급망의 책임성·무결성 실패,AI supply-chain accountability and integrity failures,AI supply-chain accountability and integrity failures,False,RETAIN_STANDARD_TERM
SRC-G-0408,General,RAI4-0112,AI 위임에 따른 인간 의사결정 권한 이전,AI 위임에 따른 인간 의사결정 권한 이전,Displacement of human decision authority through AI delegation,Displacement of human decision authority through AI delegation,False,RETAIN_STANDARD_TERM
SRC-G-0409,General,RAI4-0385,현지 규범·제도와의 불일치,현지 규범·제도와의 불일치,Mismatch with local norms and institutions,Mismatch with local norms and institutions,False,RETAIN_STANDARD_TERM
SRC-G-0410,General,RAI4-0386,AI 시스템에 대한 고착화된 의존,AI 시스템에 대한 고착화된 의존,Entrenched dependence on AI systems,Entrenched dependence on AI systems,False,RETAIN_STANDARD_TERM
SRC-G-0411,General,RAI4-0409,현지 책임 없는 현지화,현지 책임 없는 현지화,Localization without local accountability,Localization without local accountability,False,RETAIN_STANDARD_TERM
SRC-G-0412,General,RAI4-0488,AI 발전에 뒤처지는 규제 지체,AI 발전에 뒤처지는 규제 지체,Regulatory lag behind AI development,Regulatory lag behind AI development,False,RETAIN_STANDARD_TERM
SRC-G-0413,General,RAI4-0511,AI 보증·감독 메커니즘의 실패,AI 보증·감독 메커니즘의 실패,Breakdown of AI assurance and oversight mechanisms,Breakdown of AI assurance and oversight mechanisms,False,RETAIN_STANDARD_TERM
SRC-G-0414,General,RAI4-0535,국제법적 규율 곤란,국제법적 규율 곤란,Resistance to international legal control,Resistance to international legal control,False,RETAIN_STANDARD_TERM
SRC-G-0415,General,RAI4-0555,통제되지 않는 자기개선과 AGI 통제 상실,통제되지 않는 자기개선과 AGI 통제 상실,Uncontrolled self-improvement and loss of AGI control,Uncontrolled self-improvement and loss of AGI control,False,RETAIN_STANDARD_TERM
SRC-G-0417,General,RAI4-0942,고도 AI에 의한 실존적·재앙적,고도 AI에 의한 실존적·재앙적,Existential and catastrophic risk from advanced AI systems,Existential and catastrophic risk from advanced AI systems,False,RETAIN_STANDARD_TERM
SRC-G-0418,General,RAI4-0947,생성형 AI에 대한 규제 공백,생성형 AI에 대한 규제 공백,Regulatory gap for generative AI,Regulatory gap for generative AI,False,RETAIN_STANDARD_TERM
SRC-G-0420,General,RAI4-0972,도덕적 추론·가치 정렬 결손,도덕적 추론·가치 정렬 결손,Deficits in moral reasoning and value alignment,Deficits in moral reasoning and value alignment,False,RETAIN_STANDARD_TERM
SRC-G-0421,General,RAI4-0973,AGI에 대한 리스크 관리·법제도의 부적절성,AGI에 대한 리스크 관리·법제도의 부적절성,Inadequate risk management and legal processes for AGI,Inadequate risk management and legal processes for AGI,False,RETAIN_STANDARD_TERM
SRC-G-0422,General,RAI4-0974,비정렬 AGI 실존적 재난,비정렬 AGI 실존적 재난,Existential catastrophe from unaligned AGI,Existential catastrophe from unaligned AGI,False,RETAIN_STANDARD_TERM
SRC-G-0423,General,RAI4-1017,이상 조건에서의 성능·견고성·복원력 실패,이상 조건에서의 성능·견고성·복원력 실패,"Failure of performance, robustness, and resilience under adverse conditions","Failure of performance, robustness, and resilience under adverse conditions",False,RETAIN_STANDARD_TERM
SRC-G-0424,General,RAI4-1150,폭주 프로세스,폭주 프로세스,Runaway processes,Runaway processes,False,RETAIN_STANDARD_TERM
SRC-G-0425,General,RAI4-1331,설명가능성 결손에 따른 시정·책임 추적 불능,설명가능성 결손에 따른 시정·책임 추적 불능,Explainability deficits impeding rectification and accountability,Explainability deficits impeding rectification and accountability,False,RETAIN_STANDARD_TERM
SRC-G-0426,General,RAI4-1485,AI 구성요소 상호작용의 원인 규명 곤란,AI 구성요소 상호작용의 원인 규명 곤란,Unclear attribution of harm from AI component interactions,Unclear attribution of harm from AI component interactions,False,RETAIN_STANDARD_TERM
