source_row_id,source_domain,source_l4_id,l3_definition_anchor_id,l3_definition_anchor_title_ko,l3_definition_anchor_title_en,ko_ai_technology_before,en_ai_technology_before,ko_causal_mechanism_before,en_causal_mechanism_before,ko_l3_risk_structure_before,en_l3_risk_structure_before,grounding_action,description_ko_before,description_ko_after,description_en_before,description_en_after
SRC-G-0146,General,RAI4-0607,G_SYS_TRANS,투명성 부족,Lack of Transparency,True,True,True,True,True,True,L3_MASTER_VALIDATED,콘텐츠가 AI에 의해 생성되었다는 사실이 명확히 공개되지 않는 리스크.,콘텐츠가 AI에 의해 생성되었다는 사실이 명확히 공개되지 않는 리스크.,The risk that content is not clearly disclosed as AI-generated.,The risk that content is not clearly disclosed as AI-generated.
SRC-G-0147,General,RAI4-0826,G_SYS_OEXT,역량 초과 수행,Over-Extension,True,True,True,False,True,True,L3_MASTER_VALIDATED,AI 시스템이 검증된 역량·전문성·권한을 넘어 의료·법률·금융·선거 관련 조언이나 안전 판단을 제공하고 이를 신뢰할 수 있는 것처럼 제시하여 이용자의 잘못된 의사 결정과 물질적·법적·신체적 피해를 유발하는 리스크.,AI 시스템이 검증된 역량·전문성·권한을 넘어 의료·법률·금융·선거 관련 조언이나 안전 판단을 제공하고 이를 신뢰할 수 있는 것처럼 제시하여 이용자의 잘못된 의사 결정과 물질적·법적·신체적 피해를 유발하는 리스크.,"The risk that an AI system provides medical, legal, financial, electoral, or safety advice beyond its validated capability, expertise, or authority and presents that advice as reliable, inducing misplaced trust, erroneous decisions, and material, legal, or physical harm.","The risk that an AI system provides medical, legal, financial, electoral, or safety advice beyond its validated capability, expertise, or authority and presents that advice as reliable, inducing misplaced trust, erroneous decisions, and material, legal, or physical harm."
SRC-G-0148,General,RAI4-1198,G_SYS_CONTEXT,맥락 인식 실패,Context-Awareness Failure,True,True,True,True,True,True,L3_MASTER_VALIDATED,AI 시스템이 지원을 요청하는 취약 이용자의 고통·정서 상태·반응을 상호 작용 맥락으로 충분히 인식하거나 반영하지 못해 정서적으로 부적절한 응답을 생성하고 이용자의 안녕을 저해하는 리스크.,AI 시스템이 지원을 요청하는 취약 이용자의 고통·정서 상태·반응을 상호 작용 맥락으로 충분히 인식하거나 반영하지 못해 정서적으로 부적절한 응답을 생성하고 이용자의 안녕을 저해하는 리스크.,"The risk that an AI system fails to recognize or apply a vulnerable user's distress, emotional state, or reactions as relevant interaction context, producing emotionally inappropriate responses that undermine the user's well-being.","The risk that an AI system fails to recognize or apply a vulnerable user's distress, emotional state, or reactions as relevant interaction context, producing emotionally inappropriate responses that undermine the user's well-being."
SRC-G-0149,General,RAI4-1208,G_SYS_CONTEST,이의제기 차단,Non-Contestability,True,True,True,True,True,True,L3_MASTER_VALIDATED,"생성 AI 도구가 접근을 위해 로그인을 요구하고 연락처와 IP 주소, 모든 입력과 출력을 보유하면서 이를 모델을 추가 학습시키는 데 사용하여 동의 문제를 일으키는 리스크.","생성 AI 도구가 접근을 위해 로그인을 요구하고 연락처와 IP 주소, 모든 입력과 출력을 보유하면서 이를 모델을 추가 학습시키는 데 사용하여 동의 문제를 일으키는 리스크.","The risk that generative AI tools require users to log in and retain user information including contact information, IP address, and all inputs and outputs, using this data to further train the models and thereby implicating consent.","The risk that generative AI tools require users to log in and retain user information including contact information, IP address, and all inputs and outputs, using this data to further train the models and thereby implicating consent."
SRC-G-0151,General,RAI4-0068,G_SOC_GOV,거버넌스·책임 공백,Governance and Accountability Void,True,True,True,True,True,True,L3_MASTER_VALIDATED,"AI 관련 실패·아차 사고·피해가 책임 기관과 대중에게 보고되지 않거나 잘못 분류되거나 뒤늦게 공개되어, 전조 신호가 소실되고 심각한 피해가 현실화되기 전에 조직적·사회적 학습이 이루어지지 못하는 리스크.","AI 관련 실패·아차 사고·피해가 책임 기관과 대중에게 보고되지 않거나 잘못 분류되거나 뒤늦게 공개되어, 전조 신호가 소실되고 심각한 피해가 현실화되기 전에 조직적·사회적 학습이 이루어지지 못하는 리스크.","The risk that AI-related failures, near misses, and harms go unreported, misclassified, or belatedly disclosed to responsible institutions and the public, so precursor signals are lost and organizational and societal learning fails before serious harm materializes.","The risk that AI-related failures, near misses, and harms go unreported, misclassified, or belatedly disclosed to responsible institutions and the public, so precursor signals are lost and organizational and societal learning fails before serious harm materializes."
SRC-G-0152,General,RAI4-0072,G_SYS_EVAL,평가·검증 실패,Evaluation and Assurance Failure,True,True,False,True,True,True,L3_MASTER_VALIDATED,"출시된 AI 시스템에 고위험 제품 안전 체계에 준하는 모니터링·시판 후 감시 메커니즘이 갖춰지지 않아, 드리프트, 오용, 창발 역량, 맥락 특유의 피해가 탐지·시정되지 못하는 리스크.","출시된 AI 시스템에 고위험 제품 안전 체계에 준하는 모니터링·시판 후 감시 메커니즘이 갖춰지지 않아, 드리프트, 오용, 창발 역량, 맥락 특유의 피해가 탐지·시정되지 못하는 리스크.","The risk that AI systems, once released, lack monitoring and post-market surveillance mechanisms comparable to high-risk product safety regimes, so drift, misuse, emergent capabilities, and context-specific harms go undetected and unaddressed.","The risk that AI systems, once released, lack monitoring and post-market surveillance mechanisms comparable to high-risk product safety regimes, so drift, misuse, emergent capabilities, and context-specific harms go undetected and unaddressed."
SRC-G-0153,General,RAI4-0080,G_SYS_OEXT,역량 초과 수행,Over-Extension,True,True,False,True,True,True,L3_MASTER_VALIDATED,AI 시스템이 잘못된 법적·조직적·운영상 위험 등급에 배정되어 감독·시험·문서화·책임성 의무가 과소 적용되는 리스크.,AI 시스템이 잘못된 법적·조직적·운영상 위험 등급에 배정되어 감독·시험·문서화·책임성 의무가 과소 적용되는 리스크.,"The risk that an AI system is assigned to an incorrect legal, organizational, or operational risk tier, causing oversight, testing, documentation, or accountability duties to be underapplied.","The risk that an AI system is assigned to an incorrect legal, organizational, or operational risk tier, causing oversight, testing, documentation, or accountability duties to be underapplied."
SRC-G-0154,General,RAI4-0088,G_SOC_GOV,거버넌스·책임 공백,Governance and Accountability Void,True,True,True,False,True,True,L3_MASTER_VALIDATED,"AI 표준과 프레임 워크가 일관되지 않아 감독의 공백, 중복, 상호 운용성 저하가 발생하는 리스크.","AI 표준과 프레임 워크가 일관되지 않아 감독의 공백, 중복, 상호 운용성 저하가 발생하는 리스크.","The risk that inconsistent AI standards and frameworks create gaps, duplication, and weak interoperability of oversight.","The risk that inconsistent AI standards and frameworks create gaps, duplication, and weak interoperability of oversight."
SRC-G-0155,General,RAI4-0095,G_SYS_EVAL,평가·검증 실패,Evaluation and Assurance Failure,True,True,True,True,True,True,L3_MASTER_VALIDATED,"공개 또는 내부 AI 등록부가 배포 시스템, 의도된 용도, 제공자, 위험 범주, 시험 근거 등 감독에 필요한 메타 데이터를 누락하는 리스크.","공개 또는 내부 AI 등록부가 배포 시스템, 의도된 용도, 제공자, 위험 범주, 시험 근거 등 감독에 필요한 메타 데이터를 누락하는 리스크.","The risk that public or internal AI registers omit deployed systems, intended uses, providers, risk categories, testing evidence, or other oversight-relevant metadata.","The risk that public or internal AI registers omit deployed systems, intended uses, providers, risk categories, testing evidence, or other oversight-relevant metadata."
SRC-G-0156,General,RAI4-0098,G_SYS_TRANS,투명성 부족,Lack of Transparency,True,True,False,False,True,True,L3_MASTER_VALIDATED,공개된 AI 원칙 및 정책이 운영 제어 및 측정 가능한 관행으로 변환되지 않는 위험.,공개된 AI 원칙 및 정책이 운영 제어 및 측정 가능한 관행으로 변환되지 않는 위험.,The risk that published AI principles and policies are not translated into operational controls and measurable practices.,The risk that published AI principles and policies are not translated into operational controls and measurable practices.
