rep_l4_id,label_ko,n_members,l3,l3_conflict,min_within_cos,members
RAI4-1672,계획·추론체인 하이재킹,1,RAI3-G-SYS-08,False,,RAI4-1672
RAI4-1675,언어 거부에도 실행되는 유해 물리 행동,1,RAI3-P-INT-01,False,,RAI4-1675
RAI4-1676,신체적 피해로 이어지는 체화형 탈옥,1,RAI3-P-INT-01,False,,RAI4-1676
RAI4-1677,개념적 속임수에 의한 유해 물리 행동 유도,1,RAI3-P-INT-01,False,,RAI4-1677
RAI4-1680,에이전트 집단 수준의 의도치 않은 창발적 목표·역량,1,RAI3-A-SYS-04,False,,RAI4-1680
RAI4-1681,선택 압력에 의한 유해 균형으로의 적응 가속,1,RAI3-A-SYS-05,False,,RAI4-1681
RAI4-1683,설계·명세 결정에 기인한 다중에이전트 시스템 실패,2,RAI3-A-SYS-04,False,0.8398845195770264,RAI4-1683;RAI4-1684
RAI4-1685,검증·종료 실패에 의한 오류 전파,1,RAI3-A-SYS-03,False,,RAI4-1685
RAI4-1686,궤적 지속형 적대적 공격,1,RAI3-P-INT-06,False,,RAI4-1686
RAI4-1687,월드모델 표현·훈련 데이터 오염,1,RAI3-G-INT-11,False,,RAI4-1687
RAI4-1688,누적 롤아웃 오류·환각,1,RAI3-P-INT-05,False,,RAI4-1688
RAI4-1689,분포 이탈 입력에서의 월드모델 오출력 악용,1,RAI3-P-SYS-01,False,,RAI4-1689
RAI4-1690,월드 모델 추출·역전,1,RAI3-G-INT-11,False,,RAI4-1690
RAI4-1691,월드모델 목표 오일반화,1,RAI3-G-SYS-08,False,,RAI4-1691
RAI4-1692,자체 시뮬레이션을 통한 기만적 정렬,1,RAI3-G-SYS-08,False,,RAI4-1692
RAI4-1693,월드모델 악용을 통한 보상 해킹,1,RAI3-G-SYS-08,False,,RAI4-1693
RAI4-1694,장기 지평 계획 환각,1,RAI3-P-INT-05,False,,RAI4-1694
RAI4-1695,자동화 편향·오보정된 신뢰,1,RAI3-G-SYS-07,False,,RAI4-1695
RAI4-1696,사회 세계모델 기반 미시표적 영향공작,1,RAI3-G-SYS-06,False,,RAI4-1696
RAI4-1697,반사실적 권위 문제,1,RAI3-G-SYS-06,False,,RAI4-1697
RAI4-1698,단일 목표 최적화에 의한 환경 부작용,1,RAI3-G-SYS-08,False,,RAI4-1698
RAI4-1700,감독 확장 실패에 의한 프록시 기반 유해 행동,1,RAI3-A-SYS-01,False,,RAI4-1700
RAI4-1701,학습 중 탐색 행동에 의한 회복 불가 피해 [기원],1,RAI3-P-SYS-01,False,,RAI4-1701
RAI4-1702,분포 변화 견고성 실패에 의한 확신 오류 [기원],1,RAI3-G-SYS-07,False,,RAI4-1702
RAI4-1703,AI 시스템 요구사항·목적 명세 오류,1,RAI3-G-SYS-08,False,,RAI4-1703
RAI4-1704,통제 미집행에 의한 목표 오정렬 및 창발 행동,1,RAI3-G-SYS-08,False,,RAI4-1704
RAI4-1705,모니터링 부족에 의한 미탐지 안전·프라이버시 위반,1,RAI3-G-SOC-10,False,,RAI4-1705
RAI4-1706,합리적 에이전트의 자기수정·와이어헤딩·교정 실패,1,RAI3-G-SYS-08,False,,RAI4-1706
RAI4-1708,AI 시스템에 기인한 금전적 손실,1,RAI3-G-SOC-06,False,,RAI4-1708
RAI4-1710,AI 시스템에 기인한 인프라 중단·손상,1,RAI3-P-SYS-01,False,,RAI4-1710
RAI4-1712,AI 생성·유포 유해 콘텐츠에 의한 피해,1,RAI3-G-INT-07,False,,RAI4-1712
RAI4-1715,AI 시스템에 기인한 인권·시민권 침해,1,RAI3-G-SOC-11,False,,RAI4-1715
RAI4-1718,안전성 부족에 의한 생명·재산·환경 위험,1,RAI3-P-SYS-01,False,,RAI4-1718
RAI4-1719,보안·복원력 부족에 의한 공격 취약과 복구 실패,1,RAI3-P-INT-03,False,,RAI4-1719
RAI4-1720,정보·책임 구조 부재에 의한 책임 귀속 불가,1,RAI3-G-SOC-10,False,,RAI4-1720
RAI4-1721,설명 가능성 및 해석 가능성 부족,1,RAI3-G-SYS-10,False,,RAI4-1721
RAI4-1722,존엄 침해적 프라이버시 피해,1,RAI3-G-INT-06,False,,RAI4-1722
RAI4-1723,체계적 전산적·제도적 편향,1,RAI3-G-SOC-05,False,,RAI4-1723
RAI4-1724,AI 사고에 의한 사망,1,RAI3-P-SYS-01,False,,RAI4-1724
RAI4-1729,에이전트 도구 오용,1,RAI3-A-SYS-01,False,,RAI4-1729
RAI4-1730,프롬프트 내 민감 데이터 포함,1,RAI3-G-INT-06,False,,RAI4-1730
RAI4-1731,학습 및 입력 데이터로 인한 개인정보 노출,1,RAI3-G-INT-06,False,,RAI4-1731
RAI4-1734,프론티어 AI 모델의 편향 증폭 및 유해 응답,1,RAI3-G-SOC-05,False,,RAI4-1734
