Decision_ID,Source_L4_ID_Before,Observed_L4_ID_PreFinalQA,Expected_Current_L3_ID,Expected_Previous_SHA256,Decision,Target_L3_ID,Approved_Title_ko,Approved_Title_en,Approved_Description_ko,Approved_Description_en,Decision_Rationale,Terminology_Evidence,Approval_Status
FQA-118,P_SYS_CONTROL_010,P_SYS_CONTROL_010,P_SYS_CONTROL,d9ad68fe678c872f95b2e74f17388cfc2b7eb098d3a5a7660325149c0ac63738,LANGUAGE_REFINEMENT,P_SYS_CONTROL,정밀 휴머노이드 조작의 접촉력 제어 실패,Contact-force control failure in dexterous humanoid manipulation,정밀 휴머노이드 손 또는 전신 조작기가 파지·균형·물체 동역학을 통합적으로 제어하지 못하여 과도하거나 불안정한 접촉력을 가하고 인체 상해나 물체 손상을 초래하는 리스크.,"The risk that a dexterous humanoid hand or whole-body manipulator fails to jointly control grasp, balance, and object dynamics, applying excessive or unstable contact forces and causing bodily injury or object damage.",독립 언어·용어 감사에서 확인된 문법·호응·전문용어 또는 한영 의미 불일치를 최소 수정하고 기존 L3와 위해 기제를 보존한다.,L3_MASTER|SOURCE_ENGLISH_DEFINITION|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|POLICY_AND_TECHNICAL_TERMINOLOGY_QA|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-119,P_SYS_CONTROL_022,P_SYS_CONTROL_022,P_SYS_CONTROL,3f4795341b328c6230e1595b1d2c724b926954187c8486134133089460a30437,LANGUAGE_REFINEMENT,P_SYS_CONTROL,동작 재매핑의 안전 실패,Motion-retargeting safety failure,"인간의 동작이 로봇의 물리적 한계·접촉 제약·안전 자세 요건을 위반하도록 휴머노이드의 동작으로 재매핑되어 불안정한 자세, 충돌 또는 접촉 상해를 초래하는 리스크.","The risk that a humanoid fails to maintain stable gait, posture, contact, or object handling under perturbations, payload shifts, surface changes, or actuator imperfections, or when combining locomotion with manipulation in open-world tasks, causing unstable posture, collision, or contact injury.",독립 언어·용어 감사에서 확인된 문법·호응·전문용어 또는 한영 의미 불일치를 최소 수정하고 기존 L3와 위해 기제를 보존한다.,L3_MASTER|SOURCE_ENGLISH_DEFINITION|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|POLICY_AND_TECHNICAL_TERMINOLOGY_QA|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-120,P_SYS_CONTROL_023,P_SYS_CONTROL_023,P_SYS_CONTROL,49378e30cc32f5e354f25ec6ef868619357e56dcc3bc7196727e58ba75ecda2c,LANGUAGE_REFINEMENT,P_SYS_CONTROL,보조 로봇의 비동의 신체 개입,Non-consensual bodily intervention by assistive robots,보조·의료·돌봄 로봇이 유효한 동의 없이 또는 허용된 돌봄 목적을 넘어 사람의 신체를 이동·제지·감시하거나 직접 개입하여 신체적 자율성과 권리를 침해하는 리스크.,"The risk that an assistive, medical, or care robot moves or restrains a person, monitors their body, or otherwise intervenes physically with them without valid consent or beyond the authorised care purpose.",독립 언어·용어 감사에서 확인된 문법·호응·전문용어 또는 한영 의미 불일치를 최소 수정하고 기존 L3와 위해 기제를 보존한다.,L3_MASTER|SOURCE_ENGLISH_DEFINITION|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|POLICY_AND_TECHNICAL_TERMINOLOGY_QA|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-121,P_SYS_CONTROL_028,P_SYS_CONTROL_028,P_SYS_CONTROL,186adf99c3e08d319a07a5b361033a1a63d2d7e39bef2db4de27707d093cd622,LANGUAGE_REFINEMENT,P_SYS_CONTROL,실시간 지연 및 동기화 실패,Real-time latency and synchronisation failure,감지·추론·통신·작동 사이의 지연이나 동기화 오류가 로봇·차량·드론·원격 수술 또는 산업 시스템의 제어 루프를 불안정하게 만드는 위험.,"The risk that latency or synchronisation failures across sensing, inference, communication, and actuation destabilise control loops in robots, vehicles, drones, remote surgery, or industrial systems.",독립 언어·용어 감사에서 확인된 문법·호응·전문용어 또는 한영 의미 불일치를 최소 수정하고 기존 L3와 위해 기제를 보존한다.,L3_MASTER|SOURCE_ENGLISH_DEFINITION|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|POLICY_AND_TECHNICAL_TERMINOLOGY_QA|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-122,P_SYS_CONTROL_030,P_SYS_CONTROL_030,P_SYS_CONTROL,a56bd23594070ce2afc8d83a5b7d638eb9b775eef1beb1e74c9dc0db333d58fd,LANGUAGE_REFINEMENT,P_SYS_CONTROL,취약 사용자 특성에 맞지 않는 안전 한계,Safety limits not adapted to vulnerable users,로봇이 조정된 보호 조치가 필요한 아동·고령자·장애인 등에게 일반적인 속도·힘·경고·상호작용 설정을 그대로 적용하는 위험.,"The risk that a robot applies generic speed, force, warning, or interaction settings to children, older adults, disabled users, or other users who require adapted safeguards.",독립 언어·용어 감사에서 확인된 문법·호응·전문용어 또는 한영 의미 불일치를 최소 수정하고 기존 L3와 위해 기제를 보존한다.,L3_MASTER|SOURCE_ENGLISH_DEFINITION|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|POLICY_AND_TECHNICAL_TERMINOLOGY_QA|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-123,P_SYS_CONTROL_031,P_SYS_CONTROL_031,P_SYS_CONTROL,7aab1bc48831e455503e77cdfcb07d52269b184efd13c5139b4c6d4ff4a6d759,LANGUAGE_REFINEMENT,P_SYS_CONTROL,원격 조작 휴머노이드의 자율 안전 우선 제어 실패,Teleoperated humanoid safety override failure,"원격 조작 휴머노이드가 운영자 명령, 네트워크 지연 또는 불충분한 상황 인식으로 안전하지 않은 상태에 놓일 때 명령을 차단하거나 안전 동작으로 전환하는 자율 안전 우선 제어 기능이 작동하지 않는 리스크.","The risk that a teleoperated humanoid lacks robust autonomous safety overrides when operator commands are unsafe, network latency is excessive, or situational awareness is inadequate.",독립 언어·용어 감사에서 확인된 문법·호응·전문용어 또는 한영 의미 불일치를 최소 수정하고 기존 L3와 위해 기제를 보존한다.,L3_MASTER|SOURCE_ENGLISH_DEFINITION|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|POLICY_AND_TECHNICAL_TERMINOLOGY_QA|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-124,P_SYS_CONTROL_032,P_SYS_CONTROL_032,P_SYS_CONTROL,816aea6aad11b64a4699e098801fcb7cd8b9a1e27d5761f129c5f6d0044441b8,LANGUAGE_REFINEMENT,P_SYS_CONTROL,부하 상태의 열·전력 제한에 따른 제어 성능 저하,Control-performance degradation from thermal and power throttling under load,로봇·휴머노이드 또는 피지컬 AI 시스템이 지속적인 부하 상태에서 열 또는 전력 한계로 연산·액추에이터 성능이 제한되어 제어와 인지의 실시간성을 상실하는 위험.,"The risk that heat or power constraints throttle the compute or actuator performance of a robot, humanoid, or physical AI system under sustained load, causing control or perception to miss real-time requirements.",독립 언어·용어 감사에서 확인된 문법·호응·전문용어 또는 한영 의미 불일치를 최소 수정하고 기존 L3와 위해 기제를 보존한다.,L3_MASTER|SOURCE_ENGLISH_DEFINITION|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|POLICY_AND_TECHNICAL_TERMINOLOGY_QA|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-125,P_SYS_CONTROL_036,P_SYS_CONTROL_036,P_SYS_CONTROL,2cedbb6db086aed1a20e0dc0fb1eb6276c3f85d716d47a2c76910ca971c454db,LANGUAGE_REFINEMENT,P_SYS_CONTROL,이동형 로봇 감시를 통한 일방적 작업장 통제,Unilateral workplace control through mobile robotic surveillance,"고용주가 동료 로봇을 이동형 감시 노드로 전용하여 충분한 고지, 이의 제기 기회 또는 비례성 제한 없이 데이터를 수집하고, 이를 노동자에 대한 일방적 의사결정에 사용하는 위험.","The risk that an employer repurposes co-worker robots as mobile surveillance nodes and uses the resulting data to make unilateral decisions about workers without meaningful notice, contestation, or proportionality limits.",독립 언어·용어 감사에서 확인된 문법·호응·전문용어 또는 한영 의미 불일치를 최소 수정하고 기존 L3와 위해 기제를 보존한다.,L3_MASTER|SOURCE_ENGLISH_DEFINITION|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|POLICY_AND_TECHNICAL_TERMINOLOGY_QA|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-126,P_SYS_CONTROL_039,P_SYS_CONTROL_039,P_SYS_CONTROL,e7096e1921f28a8c91d7340e5a1e5cfaeb17aae2d0e3d5d8743d6820df307c9b,LANGUAGE_REFINEMENT,P_SYS_CONTROL,위험한 로봇 작업 계획에 따른 물리 제어 실패,Unsafe physical control from hazardous robot task plans,로봇 또는 피지컬 AI 시스템이 식별 가능한 물리적 위험을 포함하거나 안전 제약을 위반하는 작업 계획을 생성·승인하고 이를 모션 계획과 구동으로 실행하여 의도하지 않은 위험 동작을 일으키는 리스크.,"The risk that a robot or physical AI system generates or approves a task plan containing identifiable physical hazards or violated safety constraints and executes it through motion planning and actuation, causing unintended and unsafe physical action.",독립 언어·용어 감사에서 확인된 문법·호응·전문용어 또는 한영 의미 불일치를 최소 수정하고 기존 L3와 위해 기제를 보존한다.,L3_MASTER|SOURCE_ENGLISH_DEFINITION|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|POLICY_AND_TECHNICAL_TERMINOLOGY_QA|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-127,P_SYS_HARDWARE_003,P_SYS_HARDWARE_003,P_SYS_HARDWARE,a4ef175811043fce72b91ae7bec69ccec9e64eb7b4c7086a670f0c807b9a7e85,LANGUAGE_REFINEMENT,P_SYS_HARDWARE,배포 후 변경에 대한 안전 재평가 실패,Failure to reassess safety after deployment changes,환경 변화·부품 열화·모델 업데이트·아차 사고로 기존 안전 가정이 무효화됐는데도 운영자가 안전성을 재평가하지 않고 운용을 계속하는 위험.,"The risk that operators continue operation without reassessing safety after environmental changes, component degradation, model updates, or near-miss incidents invalidate prior assumptions.",독립 언어·용어 감사에서 확인된 문법·호응·전문용어 또는 한영 의미 불일치를 최소 수정하고 기존 L3와 위해 기제를 보존한다.,L3_MASTER|SOURCE_ENGLISH_DEFINITION|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|POLICY_AND_TECHNICAL_TERMINOLOGY_QA|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-128,P_SYS_HARDWARE_005,P_SYS_HARDWARE_005,P_SYS_HARDWARE,303fcc09cc8fc3fbd335474a67667d3e8297ca57156840abe7ece06b48927083,LANGUAGE_REFINEMENT,P_SYS_HARDWARE,무해 미세조정에 의한 안전성 열화,Safety degradation from benign fine-tuning,무해하고 통상적인 데이터로 수행된 하류 미세조정이 로봇에 내장된 모델의 안전 학습을 열화시켜 기반 모델보다 유해 출력 확률을 높이는 리스크.,"The risk that benign downstream fine-tuning degrades a model's safety training, making harmful outputs more likely than in the base model even when fine-tuning data is harmless and commonplace.",독립 언어·용어 감사에서 확인된 문법·호응·전문용어 또는 한영 의미 불일치를 최소 수정하고 기존 L3와 위해 기제를 보존한다.,L3_MASTER|SOURCE_ENGLISH_DEFINITION|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|POLICY_AND_TECHNICAL_TERMINOLOGY_QA|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-129,P_SYS_STATE_009,P_SYS_STATE_009,P_SYS_STATE,c26c13ce71d9ae94647c08c59b714f5acd844eda591de2fbda19d145212a94ee,LANGUAGE_REFINEMENT,P_SYS_STATE,잠재 상태 압축에 따른 안전 임계 정보 손실,Loss of safety-critical detail in latent-state compression,"상태 압축이 휴머노이드의 안전한 계획에 필요한 접촉 상태, 충돌 임박, 물체 불안정성 또는 인간 근접성에 관한 정보를 제거하는 위험.","The risk that state compression removes contact, near-collision, object-instability, or human-proximity information needed for safe humanoid planning.",독립 언어·용어 감사에서 확인된 문법·호응·전문용어 또는 한영 의미 불일치를 최소 수정하고 기존 L3와 위해 기제를 보존한다.,L3_MASTER|SOURCE_ENGLISH_DEFINITION|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|POLICY_AND_TECHNICAL_TERMINOLOGY_QA|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-130,P_SYS_STATE_010,P_SYS_STATE_010,P_SYS_STATE,8682d4a32503c5e2be990538d8d3db35c64d0cd84619280ce9344d07b1821890,LANGUAGE_REFINEMENT,P_SYS_STATE,다중 센서 융합 상충,Multimodal sensor fusion conflict,로봇·휴머노이드 또는 피지컬 AI 시스템에서 카메라·라이다·레이더·촉각·고유수용감각 신호가 상충하여 불안정한 장면 추정과 안전하지 않은 후속 제어 결정을 초래하는 리스크.,"The risk that conflicting camera, LiDAR, radar, tactile, or proprioceptive signals in a robot, humanoid, or physical AI system produce unstable scene estimates and unsafe downstream control decisions.",독립 언어·용어 감사에서 확인된 문법·호응·전문용어 또는 한영 의미 불일치를 최소 수정하고 기존 L3와 위해 기제를 보존한다.,L3_MASTER|SOURCE_ENGLISH_DEFINITION|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|POLICY_AND_TECHNICAL_TERMINOLOGY_QA|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-131,P_SYS_STATE_011,P_SYS_STATE_011,P_SYS_STATE,074ae98b3411e96374b049bf34133f6d858d1a78c82377cfe47573b012878d46,LANGUAGE_REFINEMENT,P_SYS_STATE,가림에 의한 충돌,Occlusion-induced collision,피지컬 AI 시스템이 가림으로 숨겨진 사람·동물·차량·장애물을 감지하지 못해 공유 공간에서 충돌이나 그 밖의 안전하지 않은 동작을 유발하는 위험.,"The risk that a physical AI system fails to detect people, animals, vehicles, or obstacles hidden by occlusion, causing collision or other unsafe motion in shared physical space.",독립 언어·용어 감사에서 확인된 문법·호응·전문용어 또는 한영 의미 불일치를 최소 수정하고 기존 L3와 위해 기제를 보존한다.,L3_MASTER|SOURCE_ENGLISH_DEFINITION|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|POLICY_AND_TECHNICAL_TERMINOLOGY_QA|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-132,G_SYS_INPUT_004,P_SYS_CONTROL_055,P_SYS_CONTROL,e2e84afee9164a6c78a2d9bdce6eba3eae4e92cdde75681fb3253b181a964ae6,LANGUAGE_REFINEMENT,P_SYS_CONTROL,잘못된 상황 해석에 따른 위험한 물리 구동,Unsafe physical actuation following incorrect situation interpretation,로봇 또는 체화형 AI 시스템이 잘못 해석한 상황이나 목표를 제어 명령으로 변환하여 의도하지 않은 위험 행동을 실행하는 리스크.,"The risk that a robot or embodied AI system converts a misinterpreted situation or goal into control commands, causing it to execute unintended unsafe physical actions.",독립 언어·용어 감사에서 확인된 문법·호응·전문용어 또는 한영 의미 불일치를 최소 수정하고 기존 L3와 위해 기제를 보존한다.,L3_MASTER|SOURCE_ENGLISH_DEFINITION|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|POLICY_AND_TECHNICAL_TERMINOLOGY_QA|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-133,P_INT_SAFETY_016,P_INT_SAFETY_016,P_Others,f3bd3863fb9fb81ede95c0b556118445f02bc2b7d8090a47181eee1e0169e1eb,LANGUAGE_REFINEMENT,P_Others,안전-성능 균형 실패,Safety-performance trade-off failure,로봇·휴머노이드 또는 피지컬 AI 시스템의 조작 정책이 작업 완료율이나 성능을 높이기 위해 충돌 회피 또는 명시적 안전 제약 준수를 희생하는 리스크.,"The risk that the perception, learning, control, or physical action of a robot, humanoid, or physical AI system creates a condition in which a manipulation policy improves task completion while sacrificing collision avoidance or other explicit safety constraints.",독립 언어·용어 감사에서 확인된 문법·호응·전문용어 또는 한영 의미 불일치를 최소 수정하고 기존 L3와 위해 기제를 보존한다.,L3_MASTER|SOURCE_ENGLISH_DEFINITION|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|POLICY_AND_TECHNICAL_TERMINOLOGY_QA|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
