L3_ID,L4_ID,Title_ko,Def_ko,merge_flag,n_source_rows
G_SOC_ECON,G_SOC_ECON_005,아웃소싱 축소에 의한 개발도상국 경제 타격,콜센터 등 개발도상국이 수행하던 단순 인지 과업이 AI 시스템으로 자동화되면서 아웃소싱이 축소되어 해당 국가의 노동력과 경제가 타격을 입는 리스크.,,1
G_SOC_ECON,G_SOC_ECON_006,AI의 인간 노동 추월에 따른 인력의 잉여화,"인공 에이전트가 더 빠른 작업 수행과 변화 적응, 방대한 지식 기반으로 인간을 직접 능가하여 인간 노동이 상대적으로 비싸고 비효율적인 선택이 되고, 조직이 속도를 맞추기 위해 통제권을 넘기는 리스크. 노동자는 일자리에서 밀려나 자동화된 산업에 재진입하기 어려워지고, 인간의 기여는 경제적으로 주변화되는 리스크.",,1
G_SOC_ECON,G_SOC_ECON_008,노동 대체와 경제·사회 질서의 교란,AI 기반 자동화가 노동자와 제도의 적응 속도보다 빠르고 광범위하게 인간의 역할을 대체하여 비자발적 실직·탈숙련화·임금 및 교섭력 저하·소득 불평등을 확대하고 노동시장과 산업·문화 구조의 불안정을 초래하는 리스크.,통합대표,5
G_SOC_ECON,G_SOC_ECON_010,불평등과 기술적 충격에 따른 사회 불안정,"AI 기술로 인한 일자리 부족과 불공정한 알고리즘, 허위정보, 그리고 AI 시스템에 의해 유발되거나 증폭된 사회적 지위 및 부의 격차 확대가 지역사회의 복지와 결속을 훼손하는 리스크. 이러한 문제로 인한 파업과 시위를 비롯한 시민 불안이 확산되어 사회 전반의 안정이 흔들릴 수 있는 위험.",,1
G_SOC_ECON,G_SOC_ECON_012,AI 도입에 따른 임금 양극화,"AI 시스템의 도입이 AI로 인한 보완적 숙련의 보상은 높이는 반면, 대체 가능한 숙련의 가치를 현격히 떨어뜨림으로써 노동 시장의 임금 양극화를 확대하는 리스크.",,1
G_SOC_ENV,G_SOC_ENV_001,배터리 화재 및 유해 폐기물,대규모 피지컬 AI 군집에서 에너지 시스템과 폐기 절차가 제대로 관리되지 않아 배터리 열 폭주·유해 물질 누출·부적절한 폐기가 증가하는 리스크.,,1
G_SOC_ENV,G_SOC_ENV_002,생물다양성 손실,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 기술 인프라의 과도한 확장이나 기술과 지속 가능한 관행의 부적절한 연계로 삼림 벌채, 서식지 파괴, 생물다양성의 단편화와 손실이 발생하는 리스크.",,1
G_SOC_ENV,G_SOC_ENV_003,에너지 병목 및 공급 부족,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 과도한 에너지 사용이 지역 사회·조직·기업에 에너지 병목과 공급 부족을 초래하는 리스크.,,1
G_SOC_ENV,G_SOC_ENV_005,언어모델 학습·운영에 따른 환경 피해,"대규모 언어 모델의 학습·운영에 필요한 에너지와 탄소 배출, 데이터센터 냉각용 담수 소비, 시설·칩·기기 제작에 필요한 금속과 소재, 모델 기반 애플리케이션의 2차 배출과 행동 변화가 상당한 환경 비용을 초래하는 리스크. 그 부담은 자원 고갈과 오염의 형태로 생태계와 지역사회에 전가되는 리스크.",,1
G_SOC_ENV,G_SOC_ENV_007,전자폐기물 과다 매립,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 전기·전자 장비의 과도한 폐기로 생태계와 생물다양성이 훼손되고 지역 사회의 생계가 교란되며 권리가 침해되는 리스크.,,1
G_SOC_ENV,G_SOC_ENV_008,AI 데이터센터 냉각의 과도한 용수 소비,AI 시스템의 학습·추론을 지원하는 데이터 센터가 냉각 과정에서 과도한 용수를 소비하여 지역 수자원과 환경의 지속 가능성을 훼손하는 리스크.,,1
G_SOC_ENV,G_SOC_ENV_009,AI 기반 나노물질 설계·제조에 따른 유해 나노입자 방출,AI 기반 나노물질 설계·제조가 독성 또는 치명성이 있는 나노입자의 예기치 않은 생성·방출을 초래하여 환경과 인간 건강에 피해를 유발하는 리스크.,,1
G_SOC_ENV,G_SOC_ENV_011,온실가스 배출 증가,AI 시스템의 개발·훈련·배포·운영에 필요한 전력과 자원 사용이 이산화탄소와 그 밖의 온실가스 배출을 늘려 기후변화를 악화하고 지역사회에 부정적 영향을 초래하는 리스크.,통합대표,3
G_SOC_ENV,G_SOC_ENV_012,원자재 수요에 의한 자원 고갈,AI 하드웨어 생산이 니켈·코발트·리튬 등 원자재를 대량으로 요구하여 유한 자원의 고갈과 공급 제약을 심화하는 리스크.,통합대표,2
G_SOC_GOV,G_SOC_GOV_001,AI 공급망의 책임성·무결성 실패,"모델 제공자, 데이터 제공자, 통합 업체, 클라우드 플랫폼, 배포자로 이어지는 다층적 AI 공급망에서 책임성이 소실되는 한편 의존성·모델 가중치·데이터셋·배포 파이프라인이 상류에서 침해되어, 피해가 발생해도 책임 소재를 규명하지 못하거나 손상된 구성 요소가 시스템에 유입되는 리스크.",통합대표,2
G_SOC_GOV,G_SOC_GOV_002,AI 결정과 피해에 대한 책임·거버넌스 공백,"AI 시스템의 자율적 행동·학습·의사결정과 그에 따른 피해에 대하여 개발자·제공자·배포자·운영자의 의무와 책임 귀속, 감독 절차, 문서화, 시정 권한 또는 피해구제 체계가 불명확하거나 미비하여 사회적 통제와 책임 있는 개발 유인이 약화되는 리스크.",통합대표,5
G_SOC_GOV,G_SOC_GOV_005,영향받는 공동체 배제,AI 시스템의 영향을 받는 집단이 가치·피해·평가 기준·허용 가능한 상충 조정을 정의하는 과정에서 배제되는 리스크.,,1
G_SOC_GOV,G_SOC_GOV_006,AI 리스크 책임 주체의 불명확성,"조직 단위나 경영진이 AI 리스크 관련 의사결정, 잔여 리스크 수용 및 상향 보고에 대한 책임을 명확히 부담하지 않아 대응과 책임 귀속이 지연되는 리스크.",,1
G_SOC_GOV,G_SOC_GOV_008,기계 안전·AI 적합성 의무 충돌,"피지컬 AI에 적용되는 기계 안전 규제와 AI 규제의 시험, 문서화, 위험 평가 또는 사후 보고 의무가 충돌하거나 중복되어 안전 책임과 준수 경로가 불명확해지는 리스크.",,1
G_SOC_GOV,G_SOC_GOV_009,피지컬 AI 사고 보고·조사 미흡,"피지컬 AI 사고가 아차 사고·시스템 맥락·원인 요인·시정 조치를 포괄하는 표준화된 체계로 보고되지 않고, 로그 보존, 기여 원인 규명, 시정 조치 책임자 지정과 재발 방지 검증을 갖춘 조사도 이루어지지 않아, 동일한 피해가 반복되는 리스크.",,1
G_SOC_GOV,G_SOC_GOV_010,AI 위임에 따른 인간 의사결정 권한 이전,"AI에 대한 반복적 위임으로 실질적 의사결정 권한과 결정의 소유권이 명시적 거버넌스 결정 없이 특정 가능한 인간 행위자로부터 이전되고, 업무 흐름이 위임에 의존하게 되면서 권한을 인간 의사결정자에게 되돌리는 데 과도한 비용이 들거나 사실상 불가능해지는 리스크.",,1
G_SOC_GOV,G_SOC_GOV_011,AI 시스템에 대한 고착화된 의존,"개인, 기관, 중요 부문이 검사·통제할 수 없는 외부 통제 시스템과 이용자 복지보다 반복적 이용을 유도하도록 최적화된 시스템을 포함한 AI에 운영상·행동상 의존하게 되어, 실패가 사회적·제도적 피해로 대규모 전파되고 의존을 되돌리기 어렵거나 불가능해지는 리스크.",,1
G_SOC_GOV,G_SOC_GOV_012,AI 자기이익 개입에 의한 권리 보호 약화,AI 시스템이 윤리 지침이나 거버넌스 규칙의 형성에 자기 이익을 반영하여 권리 보호와 책임 규범을 약화시키고 피해에 대한 통제와 구제를 어렵게 하는 리스크.,,1
G_SOC_GOV,G_SOC_GOV_015,AI에 대한 국제법적 거버넌스의 공백,"AI 시스템의 국경 간 개발·배포·운영에 관한 국제 규범, 관할, 감독 및 책임 체계가 파편화되거나 부재하여 위험을 일관되게 통제하고 피해에 대한 책임을 규명하기 어려워지는 리스크.",,1
G_SOC_GOV,G_SOC_GOV_016,점진적인 통제력 상실,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 비교적 경미한 장애나 실패가 누적되어 시스템의 회복력이 점진적으로 약화되고, 결국 중대한 사건이 발생했을 때 대규모 피해나 재앙적 결과로 이어지는 통제력 상실 리스크.",,1
G_SOC_GOV,G_SOC_GOV_017,AI 조달의 불충분한 실사,"조직이 AI 시스템을 조달할 때 공급자, 학습 데이터, 성능 한계, 보안, 법규 준수, 인권·안전 영향을 충분히 조사·검증하지 않아 알려진 또는 예견 가능한 위험이 계약과 배포 과정에 유입되는 리스크.",통합대표,2
G_SOC_GOV,G_SOC_GOV_020,사고 분류 단편화,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 사고 범주가 일관되지 않아 집계, 비교, 제도적 학습이 이루어지지 못하는 리스크.",,1
G_SOC_GOV,G_SOC_GOV_021,AI 결정·행동에 대한 감사 추적 불완전성,"로그, 모델·소프트웨어 버전, 데이터 계보, 의사결정 기록, 센서·구동기 및 인간 명령 기록이 불충분하여 디지털 결정이든 물리적 사고든 유해 사건을 재구성할 수 없게 되고, 감사와 책임 규명이 불가능해지는 리스크.",통합대표,2
G_SOC_GOV,G_SOC_GOV_022,라이프사이클 거버넌스 불연속성,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 거버넌스 통제가 설계 단계에서만 적용되고 배포, 적응, 폐기 단계까지 유지되지 않는 리스크.",,1
G_SOC_GOV,G_SOC_GOV_023,현지 책임 없는 현지화,"모델이 언어적으로만 현지화되고 책임성은 외부 제공자·규범·평가 체제에 귀속되어, 현지 공동체가 자기 언어로 작동하는 시스템에 대한 거버넌스 권한을 갖지 못하는 리스크.",,1
G_SOC_GOV,G_SOC_GOV_024,의미 있는 인간 통제 실패,"AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 인간 감독이 형식적으로 존재하지만 이를 실효적으로 만드는 데 필요한 정보, 시간, 권한, 역량이 결여되는 리스크.",,1
G_SOC_GOV,G_SOC_GOV_025,현지 규범·제도와의 불일치,"관할권을 넘어 이식된 AI 시스템과 거버넌스 프레임워크가 법률, 관습, 언어, 제도적 관행, 발전 우선순위의 차이를 무시하고 한 맥락의 규범을 다른 맥락에 수출하여, 배포 지역의 제도, 공공 가치, 사회적 기대에 부합하지 못하는 리스크.",,1
G_SOC_GOV,G_SOC_GOV_026,로봇 거버넌스 명세의 안전 규칙 누락,로봇 거버넌스 명세가 지역별 위험·기관 규칙·맥락별 제약을 누락해 특정 유형의 안전하지 않은 행동이 통제 대상 밖에 남는 리스크.,,1
G_SOC_GOV,G_SOC_GOV_027,AI 원칙과 운영 관행의 분리,공개된 AI 원칙과 정책이 운영 통제 및 측정 가능한 관행으로 구체화되지 않아 형식적 준수에 그치고 실질적인 위험 관리가 이루어지지 않는 리스크.,,1
G_SOC_GOV,G_SOC_GOV_029,AI 발전에 뒤처지는 규제 지체,"AI 발전과 AI가 가속하는 과학·기술 진보의 속도가 정책·법·거버넌스 제도의 대응을 앞질러, 새로운 역량과 배포가 불충분한 규율 아래 진행되고 특히 강력하거나 위험한 기술의 폐해가 확대되는 리스크.",통합대표,3
G_SOC_GOV,G_SOC_GOV_030,위험 분류 오류,AI 시스템이 잘못된 법적·조직적·운영상 위험 등급에 배정되어 감독·시험·문서화·책임성 의무가 과소 적용되는 리스크.,,1
G_SOC_GOV,G_SOC_GOV_033,기능·책임 명세 공백,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 개발 과정 전반에서 의도된 기능과 도덕적 책임을 완전히 명세할 정상적 조건이 갖춰지지 않아 공백이 발생하는 리스크.,,1
G_SOC_GOV,G_SOC_GOV_034,표준 단편화,"AI 표준과 프레임워크가 일관되지 않아 감독의 공백, 중복, 상호 운용성 저하가 발생하는 리스크.",,1
G_SOC_GOV,G_SOC_GOV_035,AI 규제·감독 체계의 구조적 실패,법·제도와 공적 감독 체계가 AI 시스템의 개발·배포·운영에서 발생하는 위험을 적시에 식별하고 책임을 배분하며 준수 여부를 집행·시정하지 못하여 피해가 반복되거나 확산되는 리스크.,통합대표,2
G_SOC_GOV,G_SOC_GOV_036,익명 에이전트의 자원 축적에 따른 추적·책임 공백,"AI 에이전트가 신원을 검증받지 않은 채 온라인에서 자금·연산 자원·계정·데이터를 지속적으로 획득·축적하여, 행위 주체를 추적하거나 자원 획득의 목적과 결과에 대한 책임을 귀속하기 어려워지는 리스크.",,1
G_SOC_GOV,G_SOC_GOV_039,물리적 위해 완화 책임 미지정,로봇·휴머노이드 또는 피지컬 AI 시스템의 배포 전후 물리적 위해를 식별·완화할 책임 주체가 지정되지 않아 충돌·압착·낙하·과도한 힘·위험 구역 침범을 방지하는 안전 제어가 누락되거나 지연되는 리스크.,,1
G_SOC_GOV,G_SOC_GOV_040,AI 구성요소 상호작용의 원인 규명 곤란,서로 다른 AI 구성 요소 간의 상호작용이 피해를 유발하지만 어떤 구성 요소가 원인인지 특정하기 어려운 리스크.,,1
G_SOC_GOV,G_SOC_GOV_041,AI 사고·아차사고 과소보고,"AI 관련 실패·아차 사고·피해가 책임 기관과 대중에게 보고되지 않거나 잘못 분류되거나 뒤늦게 공개되어, 전조 신호가 소실되고 심각한 피해가 현실화되기 전에 조직적·사회적 학습이 이루어지지 못하는 리스크.",통합대표,2
G_SOC_GOV,G_SOC_GOV_042,규제 차익거래,AI 개발자나 배포자가 더 강한 감독 의무를 회피하기 위해 관할권·부문·조직 형태를 전략적으로 선택하거나 재구성하는 리스크.,통합대표,1
G_SOC_POWER,G_SOC_POWER_001,AI 공급자 종속,특정 AI 제공자에 대한 과도한 의존이 대안 부재나 상호 운용성 결여로 인한 취약성을 초래하는 리스크.,,1
G_SOC_POWER,G_SOC_POWER_002,공통 AI 플랫폼 집중에 따른 단일 장애점,공통 AI 플랫폼이 광범위하게 사용되면서 중앙 집중식 장애점이 형성되어 시스템이 중단이나 공격에 더 취약해지는 리스크.,,1
